"individual_id","holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","ph_s1q00","ph_s1q02","ph_s1q03","ph_s1q04","ph_s1q05"
"0711050200314702","0711050200314701","07110502003147","07110502003",1,1456.9169921875,7,11,5,20,3,147,1,2,6,1,4,
"0711050200314703","0711050200314701","07110502003147","07110502003",1,1456.9169921875,7,11,5,20,3,147,1,3,3,2,4,
"0711050200316501","0711050200316501","07110502003165","07110502003",1,1456.9169921875,7,11,5,20,3,165,1,1,55,2,3,"X"
"0711080050100201","0711080050100201","07110800501002","07110800501",1,1555.48461914063,7,11,8,5,1,2,1,1,30,1,3,"X"
"0711080050100202","0711080050100201","07110800501002","07110800501",1,1555.48461914063,7,11,8,5,1,2,1,2,25,2,4,
"0711080050100203","0711080050100201","07110800501002","07110800501",1,1555.48461914063,7,11,8,5,1,2,1,3,5,1,4,
"0711080050101001","0711080050101001","07110800501010","07110800501",1,1555.48461914063,7,11,8,5,1,10,1,1,30,2,1,"X"
"0711080050101002","0711080050101001","07110800501010","07110800501",1,1555.48461914063,7,11,8,5,1,10,1,2,25,1,4,
"0711080050101003","0711080050101001","07110800501010","07110800501",1,1555.48461914063,7,11,8,5,1,10,1,3,7,1,4,
"0711080050101004","0711080050101001","07110800501010","07110800501",1,1555.48461914063,7,11,8,5,1,10,1,4,3,2,4,
"0711080050101401","0711080050101401","07110800501014","07110800501",1,1555.48461914063,7,11,8,5,1,14,1,1,35,1,3,"X"
"0711080050101402","0711080050101401","07110800501014","07110800501",1,1555.48461914063,7,11,8,5,1,14,1,2,28,2,4,
"0711080050101403","0711080050101401","07110800501014","07110800501",1,1555.48461914063,7,11,8,5,1,14,1,3,3,1,4,
"0711080050101404","0711080050101401","07110800501014","07110800501",1,1555.48461914063,7,11,8,5,1,14,1,4,1,2,4,
"0711080050102601","0711080050102601","07110800501026","07110800501",1,1555.48461914063,7,11,8,5,1,26,1,1,45,1,3,"X"
"0711080050102602","0711080050102601","07110800501026","07110800501",1,1555.48461914063,7,11,8,5,1,26,1,2,35,2,3,
"0711080050102603","0711080050102601","07110800501026","07110800501",1,1555.48461914063,7,11,8,5,1,26,1,3,15,1,4,
"0711080050102604","0711080050102601","07110800501026","07110800501",1,1555.48461914063,7,11,8,5,1,26,1,4,12,2,4,
"0711080050102605","0711080050102601","07110800501026","07110800501",1,1555.48461914063,7,11,8,5,1,26,1,5,10,1,4,
"0711080050102606","0711080050102601","07110800501026","07110800501",1,1555.48461914063,7,11,8,5,1,26,1,6,7,1,4,
"0711080050102607","0711080050102601","07110800501026","07110800501",1,1555.48461914063,7,11,8,5,1,26,1,7,4,2,4,
"0711080050103801","0711080050103801","07110800501038","07110800501",1,1555.48461914063,7,11,8,5,1,38,1,1,30,1,3,"X"
"0711080050103802","0711080050103801","07110800501038","07110800501",1,1555.48461914063,7,11,8,5,1,38,1,2,22,2,3,
"0711080050103803","0711080050103801","07110800501038","07110800501",1,1555.48461914063,7,11,8,5,1,38,1,3,6,1,4,
"0711080050103804","0711080050103801","07110800501038","07110800501",1,1555.48461914063,7,11,8,5,1,38,1,4,3,2,4,
"0711080050103805","0711080050103801","07110800501038","07110800501",1,1555.48461914063,7,11,8,5,1,38,1,5,1,2,4,
"0711080050106301","0711080050106301","07110800501063","07110800501",1,1555.48461914063,7,11,8,5,1,63,1,1,35,1,3,"X"
"0711080050106302","0711080050106301","07110800501063","07110800501",1,1555.48461914063,7,11,8,5,1,63,1,2,30,2,3,"X"
"0711080050106303","0711080050106301","07110800501063","07110800501",1,1555.48461914063,7,11,8,5,1,63,1,3,7,1,4,
"0711080050106304","0711080050106301","07110800501063","07110800501",1,1555.48461914063,7,11,8,5,1,63,1,4,55,2,4,
"0711080050107501","0711080050107501","07110800501075","07110800501",1,1555.48461914063,7,11,8,5,1,75,1,1,36,1,3,"X"
"0711080050107502","0711080050107501","07110800501075","07110800501",1,1555.48461914063,7,11,8,5,1,75,1,2,27,2,3,
"0711080050107503","0711080050107501","07110800501075","07110800501",1,1555.48461914063,7,11,8,5,1,75,1,3,7,1,4,
"0711080050107504","0711080050107501","07110800501075","07110800501",1,1555.48461914063,7,11,8,5,1,75,1,4,5,1,4,
"0711080050107505","0711080050107501","07110800501075","07110800501",1,1555.48461914063,7,11,8,5,1,75,1,5,3,2,4,
"0711080050107506","0711080050107501","07110800501075","07110800501",1,1555.48461914063,7,11,8,5,1,75,1,6,1,1,4,
"0711080050107507","0711080050107501","07110800501075","07110800501",1,1555.48461914063,7,11,8,5,1,75,1,7,1,2,4,
"0711080050108701","0711080050108701","07110800501087","07110800501",1,1555.48461914063,7,11,8,5,1,87,1,1,45,2,3,"X"
"0711080050108702","0711080050108701","07110800501087","07110800501",1,1555.48461914063,7,11,8,5,1,87,1,2,15,2,4,
"0711080050108703","0711080050108701","07110800501087","07110800501",1,1555.48461914063,7,11,8,5,1,87,1,3,10,2,4,
"0711080050109901","0711080050109901","07110800501099","07110800501",1,1555.48461914063,7,11,8,5,1,99,1,1,28,1,3,"X"
"0711080050109902","0711080050109901","07110800501099","07110800501",1,1555.48461914063,7,11,8,5,1,99,1,2,24,2,3,"X"
"0711080050109903","0711080050109901","07110800501099","07110800501",1,1555.48461914063,7,11,8,5,1,99,1,3,1,2,4,
"0711080050111101","0711080050111101","07110800501111","07110800501",1,1555.48461914063,7,11,8,5,1,111,1,1,35,1,3,"X"
"0712010010200201","0712010010200201","07120100102002","07120100102",1,522.677551269531,7,12,1,1,2,2,1,1,27,1,3,"X"
"0712010010200202","0712010010200201","07120100102002","07120100102",1,522.677551269531,7,12,1,1,2,2,1,2,9,2,4,
"0712010010200203","0712010010200201","07120100102002","07120100102",1,522.677551269531,7,12,1,1,2,2,1,3,8,2,4,
"0712010010200204","0712010010200201","07120100102002","07120100102",1,522.677551269531,7,12,1,1,2,2,1,4,6,1,4,
"0712010010200205","0712010010200201","07120100102002","07120100102",1,522.677551269531,7,12,1,1,2,2,1,5,4,2,4,
"0712010010200206","0712010010200201","07120100102002","07120100102",1,522.677551269531,7,12,1,1,2,2,1,6,2,2,4,
"0712010010202001","0712010010202001","07120100102020","07120100102",1,522.677551269531,7,12,1,1,2,20,1,1,31,1,3,"X"
"0712010010202002","0712010010202001","07120100102020","07120100102",1,522.677551269531,7,12,1,1,2,20,1,2,25,2,4,
"0712010010202003","0712010010202001","07120100102020","07120100102",1,522.677551269531,7,12,1,1,2,20,1,3,5,2,4,
"0712010010202004","0712010010202001","07120100102020","07120100102",1,522.677551269531,7,12,1,1,2,20,1,4,3,2,4,
"0712010010202005","0712010010202001","07120100102020","07120100102",1,522.677551269531,7,12,1,1,2,20,1,5,2,2,4,
"0712010010203801","0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,1,45,1,3,"X"
"0712010010203802","0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,2,40,2,4,
"0712010010203803","0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,3,22,1,4,
"0712010010203804","0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,4,20,1,4,
"0712010010203805","0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,5,15,1,4,
"0712010010203806","0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,6,11,2,4,
"0712010010203807","0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,7,8,1,4,
"0712010010203808","0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,8,4,2,4,
"0712010010203809","0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,9,2,2,4,
"0712010010203810","0712010010203801","07120100102038","07120100102",1,522.677551269531,7,12,1,1,2,38,1,10,0,1,4,
"0712010010205601","0712010010205601","07120100102056","07120100102",1,522.677551269531,7,12,1,1,2,56,1,1,54,1,3,"X"
"0712010010205602","0712010010205601","07120100102056","07120100102",1,522.677551269531,7,12,1,1,2,56,1,2,37,2,4,
"0712010010205603","0712010010205601","07120100102056","07120100102",1,522.677551269531,7,12,1,1,2,56,1,3,18,2,4,
"0712010010205604","0712010010205601","07120100102056","07120100102",1,522.677551269531,7,12,1,1,2,56,1,4,15,1,4,
"0712010010205605","0712010010205601","07120100102056","07120100102",1,522.677551269531,7,12,1,1,2,56,1,5,10,1,4,
"0712010010205606","0712010010205601","07120100102056","07120100102",1,522.677551269531,7,12,1,1,2,56,1,6,8,2,4,
"0712010010205607","0712010010205601","07120100102056","07120100102",1,522.677551269531,7,12,1,1,2,56,1,7,4,1,4,
"0712010010207401","0712010010207401","07120100102074","07120100102",1,522.677551269531,7,12,1,1,2,74,1,1,37,1,3,"X"
"0712010010207402","0712010010207401","07120100102074","07120100102",1,522.677551269531,7,12,1,1,2,74,1,2,27,2,4,
"0712010010207403","0712010010207401","07120100102074","07120100102",1,522.677551269531,7,12,1,1,2,74,1,3,8,1,4,
"0712010010207404","0712010010207401","07120100102074","07120100102",1,522.677551269531,7,12,1,1,2,74,1,4,3,1,4,
"0712010010207405","0712010010207401","07120100102074","07120100102",1,522.677551269531,7,12,1,1,2,74,1,5,0,2,4,
"0712010010209301","0712010010209301","07120100102093","07120100102",1,522.677551269531,7,12,1,1,2,93,1,1,35,1,3,"X"
"0712010010209302","0712010010209301","07120100102093","07120100102",1,522.677551269531,7,12,1,1,2,93,1,2,28,2,4,
"0712010010209303","0712010010209301","07120100102093","07120100102",1,522.677551269531,7,12,1,1,2,93,1,3,8,1,4,
"0712010010209304","0712010010209301","07120100102093","07120100102",1,522.677551269531,7,12,1,1,2,93,1,4,6,2,4,
"0712010010209305","0712010010209301","07120100102093","07120100102",1,522.677551269531,7,12,1,1,2,93,1,5,4,2,4,
"0712010010209306","0712010010209301","07120100102093","07120100102",1,522.677551269531,7,12,1,1,2,93,1,6,2,2,4,
"0712010010211101","0712010010211101","07120100102111","07120100102",1,522.677551269531,7,12,1,1,2,111,1,1,25,1,3,"X"
"0712010010213201","0712010010213201","07120100102132","07120100102",1,522.677551269531,7,12,1,1,2,132,1,1,27,1,3,"X"
"0712010010213202","0712010010213201","07120100102132","07120100102",1,522.677551269531,7,12,1,1,2,132,1,2,25,2,4,
"0712010010213203","0712010010213201","07120100102132","07120100102",1,522.677551269531,7,12,1,1,2,132,1,3,7,2,4,
"0712010010213204","0712010010213201","07120100102132","07120100102",1,522.677551269531,7,12,1,1,2,132,1,4,3,1,4,
"0712010010213205","0712010010213201","07120100102132","07120100102",1,522.677551269531,7,12,1,1,2,132,1,5,0,2,4,
"0712010010215101","0712010010215101","07120100102151","07120100102",1,522.677551269531,7,12,1,1,2,151,1,1,25,1,3,"X"
"0712010010215102","0712010010215101","07120100102151","07120100102",1,522.677551269531,7,12,1,1,2,151,1,2,23,2,4,
"0712010010215103","0712010010215101","07120100102151","07120100102",1,522.677551269531,7,12,1,1,2,151,1,3,4,2,4,
"0712010010215104","0712010010215101","07120100102151","07120100102",1,522.677551269531,7,12,1,1,2,151,1,4,0,2,4,
"0712010010217001","0712010010217001","07120100102170","07120100102",1,522.677551269531,7,12,1,1,2,170,1,1,44,1,3,"X"
"0712010010217002","0712010010217001","07120100102170","07120100102",1,522.677551269531,7,12,1,1,2,170,1,2,37,2,4,
"0712010010217003","0712010010217001","07120100102170","07120100102",1,522.677551269531,7,12,1,1,2,170,1,3,15,1,4,
"0712010010217004","0712010010217001","07120100102170","07120100102",1,522.677551269531,7,12,1,1,2,170,1,4,13,1,4,
"0712010010217005","0712010010217001","07120100102170","07120100102",1,522.677551269531,7,12,1,1,2,170,1,5,9,2,4,
"0712010010217006","0712010010217001","07120100102170","07120100102",1,522.677551269531,7,12,1,1,2,170,1,6,7,1,4,
"0712010010217007","0712010010217001","07120100102170","07120100102",1,522.677551269531,7,12,1,1,2,170,1,7,3,1,4,
"0712010160200101","0712010160200101","07120101602001","07120101602",1,713.898132324219,7,12,1,16,2,1,1,1,37,1,3,"X"
"0712010160200102","0712010160200101","07120101602001","07120101602",1,713.898132324219,7,12,1,16,2,1,1,2,26,2,4,
"0712010160200103","0712010160200101","07120101602001","07120101602",1,713.898132324219,7,12,1,16,2,1,1,3,10,1,4,
"0712010160200104","0712010160200101","07120101602001","07120101602",1,713.898132324219,7,12,1,16,2,1,1,4,6,2,4,
"0712010160200105","0712010160200101","07120101602001","07120101602",1,713.898132324219,7,12,1,16,2,1,1,5,4,1,4,
"0712010160200106","0712010160200101","07120101602001","07120101602",1,713.898132324219,7,12,1,16,2,1,1,6,1,2,4,
"0712010160200901","0712010160200901","07120101602009","07120101602",1,713.898132324219,7,12,1,16,2,9,1,1,40,1,3,"X"
"0712010160200902","0712010160200901","07120101602009","07120101602",1,713.898132324219,7,12,1,16,2,9,1,2,28,2,4,
"0712010160200903","0712010160200901","07120101602009","07120101602",1,713.898132324219,7,12,1,16,2,9,1,3,3,2,4,
"0712010160200904","0712010160200901","07120101602009","07120101602",1,713.898132324219,7,12,1,16,2,9,1,4,9,2,4,
"0712010160201301","0712010160201302","07120101602013","07120101602",1,713.898132324219,7,12,1,16,2,13,2,1,49,2,4,
"0712010160201302","0712010160201302","07120101602013","07120101602",1,713.898132324219,7,12,1,16,2,13,2,2,22,1,3,"X"
"0712010160201303","0712010160201302","07120101602013","07120101602",1,713.898132324219,7,12,1,16,2,13,2,3,11,1,4,
"0712010160201304","0712010160201302","07120101602013","07120101602",1,713.898132324219,7,12,1,16,2,13,2,4,5,1,4,
"0712010160202101","0712010160202102","07120101602021","07120101602",1,713.898132324219,7,12,1,16,2,21,2,1,52,2,4,
"0712010160202102","0712010160202102","07120101602021","07120101602",1,713.898132324219,7,12,1,16,2,21,2,2,30,1,3,"X"
"0712010160202103","0712010160202102","07120101602021","07120101602",1,713.898132324219,7,12,1,16,2,21,2,3,22,2,4,
"0712010160202104","0712010160202102","07120101602021","07120101602",1,713.898132324219,7,12,1,16,2,21,2,4,14,1,4,
"0712010160202105","0712010160202102","07120101602021","07120101602",1,713.898132324219,7,12,1,16,2,21,2,5,10,1,4,
"0712010160202501","0712010160202501","07120101602025","07120101602",1,713.898132324219,7,12,1,16,2,25,1,1,57,2,3,"X"
"0712010160203701","0712010160203701","07120101602037","07120101602",1,713.898132324219,7,12,1,16,2,37,1,1,44,1,3,"X"
"0712010160203702","0712010160203701","07120101602037","07120101602",1,713.898132324219,7,12,1,16,2,37,1,2,37,2,4,
"0712010160203703","0712010160203701","07120101602037","07120101602",1,713.898132324219,7,12,1,16,2,37,1,3,14,2,4,
"0712010160203704","0712010160203701","07120101602037","07120101602",1,713.898132324219,7,12,1,16,2,37,1,4,11,2,4,
"0712010160203705","0712010160203701","07120101602037","07120101602",1,713.898132324219,7,12,1,16,2,37,1,5,8,2,4,
"0712010160203706","0712010160203701","07120101602037","07120101602",1,713.898132324219,7,12,1,16,2,37,1,6,5,2,4,
"0712010160203707","0712010160203701","07120101602037","07120101602",1,713.898132324219,7,12,1,16,2,37,1,7,2,1,4,
"0712010160204901","0712010160204901","07120101602049","07120101602",1,713.898132324219,7,12,1,16,2,49,1,1,66,1,3,"X"
"0712010160204902","0712010160204901","07120101602049","07120101602",1,713.898132324219,7,12,1,16,2,49,1,2,52,2,4,
"0712010160204903","0712010160204901","07120101602049","07120101602",1,713.898132324219,7,12,1,16,2,49,1,3,34,2,4,
"0712010160204904","0712010160204901","07120101602049","07120101602",1,713.898132324219,7,12,1,16,2,49,1,4,23,1,4,
"0712010160204905","0712010160204901","07120101602049","07120101602",1,713.898132324219,7,12,1,16,2,49,1,5,17,2,4,
"0712010160204906","0712010160204901","07120101602049","07120101602",1,713.898132324219,7,12,1,16,2,49,1,6,9,1,4,
"0712010160204907","0712010160204901","07120101602049","07120101602",1,713.898132324219,7,12,1,16,2,49,1,7,7,1,4,
"0712010160204908","0712010160204901","07120101602049","07120101602",1,713.898132324219,7,12,1,16,2,49,1,8,3,1,4,
"0712010160206101","0712010160206101","07120101602061","07120101602",1,713.898132324219,7,12,1,16,2,61,1,1,51,1,3,"X"
"0712010160206102","0712010160206101","07120101602061","07120101602",1,713.898132324219,7,12,1,16,2,61,1,2,30,2,4,
"0712010160206103","0712010160206101","07120101602061","07120101602",1,713.898132324219,7,12,1,16,2,61,1,3,14,1,4,
"0712010160206104","0712010160206101","07120101602061","07120101602",1,713.898132324219,7,12,1,16,2,61,1,4,10,1,4,
"0712010160206105","0712010160206101","07120101602061","07120101602",1,713.898132324219,7,12,1,16,2,61,1,5,7,2,4,
"0712010160206106","0712010160206101","07120101602061","07120101602",1,713.898132324219,7,12,1,16,2,61,1,6,5,2,4,
"0712010160207301","0712010160207301","07120101602073","07120101602",1,713.898132324219,7,12,1,16,2,73,1,1,30,1,3,"X"
"0712010160207302","0712010160207301","07120101602073","07120101602",1,713.898132324219,7,12,1,16,2,73,1,2,25,2,4,
"0712010160207303","0712010160207301","07120101602073","07120101602",1,713.898132324219,7,12,1,16,2,73,1,3,6,2,4,
"0712010160207304","0712010160207301","07120101602073","07120101602",1,713.898132324219,7,12,1,16,2,73,1,4,1,1,4,
"0712010160208501","0712010160208501","07120101602085","07120101602",1,713.898132324219,7,12,1,16,2,85,1,1,51,2,3,"X"
"0712010160208502","0712010160208501","07120101602085","07120101602",1,713.898132324219,7,12,1,16,2,85,1,2,7,1,4,
"0712010160209701","0712010160209702","07120101602097","07120101602",1,713.898132324219,7,12,1,16,2,97,2,1,54,2,4,
"0712010160209702","0712010160209702","07120101602097","07120101602",1,713.898132324219,7,12,1,16,2,97,2,2,27,1,3,"X"
"0712010160210901","0712010160210901","07120101602109","07120101602",1,713.898132324219,7,12,1,16,2,109,1,1,42,1,3,"X"
"0712010160210902","0712010160210901","07120101602109","07120101602",1,713.898132324219,7,12,1,16,2,109,1,2,4,1,4,
"0712010280200201","0712010280200201","07120102802002","07120102802",1,582.166931152344,7,12,1,28,2,2,1,1,37,1,3,"X"
"0712010280200202","0712010280200201","07120102802002","07120102802",1,582.166931152344,7,12,1,28,2,2,1,2,26,2,4,
"0712010280200203","0712010280200201","07120102802002","07120102802",1,582.166931152344,7,12,1,28,2,2,1,3,7,2,4,
"0712010280200204","0712010280200201","07120102802002","07120102802",1,582.166931152344,7,12,1,28,2,2,1,4,5,2,4,
"0712010280200205","0712010280200201","07120102802002","07120102802",1,582.166931152344,7,12,1,28,2,2,1,5,4,2,4,
"0712010280200206","0712010280200201","07120102802002","07120102802",1,582.166931152344,7,12,1,28,2,2,1,6,3,1,4,
"0712010280201201","0712010280201201","07120102802012","07120102802",1,582.166931152344,7,12,1,28,2,12,1,1,37,1,3,"X"
"0712010280201202","0712010280201201","07120102802012","07120102802",1,582.166931152344,7,12,1,28,2,12,1,2,27,2,4,
"0712010280201203","0712010280201201","07120102802012","07120102802",1,582.166931152344,7,12,1,28,2,12,1,3,10,2,4,
"0712010280201204","0712010280201201","07120102802012","07120102802",1,582.166931152344,7,12,1,28,2,12,1,4,8,2,4,
