"household_id","ea_id","rural","pw","ent_id","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s11bq00","hh_s11bq01_a","hh_s11bq01_b","hh_s11bq01_c","hh_s11bq02","hh_s11bq03_a","hh_s11bq03_b","hh_s11bq04_a","hh_s11bq04_b","hh_s11bq05_a","hh_s11bq05_b","hh_s11bq06_a","hh_s11bq06_b","hh_s11bq07","hh_s11bq08_a","hh_s11bq08_b","hh_s11bq08_c","hh_s11bq09","hh_s11bq10","hh_s11bq11","hh_s11bq12_a","hh_s11bq12_b","hh_s11bq12_c","hh_s11bq12_d","hh_s11bq12_e","hh_s11bq13","hh_s11bq14","hh_s11bq15","hh_s11bq16_a","hh_s11bq16_b","hh_s11bq16_c","hh_s11bq17"
"07040101103056","07040101103",1,15035.65625,"0704010110305601",7,4,1,8,88,11,3,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07040101103092","07040101103",1,15035.65625,"0704010110309201",7,4,1,8,88,11,3,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07040101103128","07040101103",1,15035.65625,"0704010110312801",7,4,1,8,88,11,3,128,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07040400903005","07040400903",1,9923.416015625,"0704040090300501",7,4,4,8,88,9,3,5,1,,6,,6,1,,1,,9,1978,3,,2,8,9,10,12,26,2,1,,,,,750,500,3,72,83,,2
"07040400903005","07040400903",1,9923.416015625,"0704040090300502",7,4,4,8,88,9,3,5,2,,3,,3,2,,1,,2,1980,1,2,2,2,3,4,12,12,0,,,,,,200,100,2,,,,2
"07040400903005","07040400903",1,9923.416015625,"0704040090300503",7,4,4,8,88,9,3,5,3,,3,,3,4,,1,,10,2003,1,2,1,2,3,4,7,18,0,,,,,,150,50,2,,,,2
"07040400903023","07040400903",1,9923.416015625,"0704040090302301",7,4,4,8,88,9,3,23,1,,6,,6,1,,2,,7,1998,3,1,1,11,12,,5,14,2,,,,,,2000,1800,2,72,83,,2
"07040400903035","07040400903",1,9923.416015625,"0704040090303501",7,4,4,8,88,9,3,35,1,,1,,1,1,2,8,,3,2003,3,,1,3,4,,3,15,0,,,,,,1000,800,2,,,,
"07040400903035","07040400903",1,9923.416015625,"0704040090303502",7,4,4,8,88,9,3,35,2,,3,,3,3,,8,,1,2003,2,,2,2,3,4,12,26,0,,,,,,520,420,1,,,,
"07040400903041","07040400903",1,9923.416015625,"0704040090304101",7,4,4,8,88,9,3,41,1,,3,,3,1,,1,8,3,2004,2,,1,4,,,2,12,0,,,,,,800,40,1,72,73,,2
"07040400903041","07040400903",1,9923.416015625,"0704040090304102",7,4,4,8,88,9,3,41,2,,3,,3,2,,1,,1,2002,2,1,1,2,3,4,12,26,0,,,,,,702,20,1,83,,,2
"07040400903077","07040400903",1,9923.416015625,"0704040090307701",7,4,4,8,88,9,3,77,1,,1,27,2,1,2,1,,2,1999,1,,2,2,3,4,3,30,2,1,2,,,,9600,9000,3,83,,,
"07040400903077","07040400903",1,9923.416015625,"0704040090307702",7,4,4,8,88,9,3,77,2,,1,,6,1,,1,,9,2000,3,,2,9,10,8,10,5,10,1,,,,,6500,5500,2,131,,,
"07040400903095","07040400903",1,9923.416015625,"0704040090309501",7,4,4,8,88,9,3,95,1,,3,,3,1,,1,,1,2003,2,,1,2,3,4,5,15,0,1,,,,,100,55,2,71,,,
"07040400903113","07040400903",1,9923.416015625,"0704040090311301",7,4,4,8,88,9,3,113,1,,3,,3,1,,1,,2,2003,2,,2,7,8,9,8,16,0,,,,,,240,180,2,71,,,2
"07040400903131","07040400903",1,9923.416015625,"0704040090313101",7,4,4,8,88,9,3,131,1,,3,,,1,,1,,1,1999,3,,1,2,3,4,6,18,0,,,,,,200,150,3,71,,,2
"07040400903131","07040400903",1,9923.416015625,"0704040090313102",7,4,4,8,88,9,3,131,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07040400903149","07040400903",1,9923.416015625,"0704040090314901",7,4,4,8,88,9,3,149,1,,3,,3,3,,1,,9,2003,2,1,1,2,3,4,8,30,0,,,,,,250,150,2,,,,2
"07040400903149","07040400903",1,9923.416015625,"0704040090314902",7,4,4,8,88,9,3,149,2,,5,,5,4,,1,,2,2004,4,,1,2,3,4,3,30,0,,,,,,500,300,2,,,,2
"07040400903167","07040400903",1,9923.416015625,"0704040090316701",7,4,4,8,88,9,3,167,1,,3,,3,2,,1,,1,2004,2,,1,2,3,4,4,4,0,,,,,,120,80,1,71,73,,
"07040400903167","07040400903",1,9923.416015625,"0704040090316702",7,4,4,8,88,9,3,167,2,,3,,3,3,,1,,1,2004,2,,1,2,3,4,4,5,0,,,,,,200,150,1,71,73,,
"07040601903003","07040601903",1,14552.060546875,"0704060190300301",7,4,6,8,88,19,3,3,1,,7,,2,2,,1,,4,2001,1,,1,5,6,7,7,30,0,2,,,,,200,150,2,71,72,,2
"07040601903111","07040601903",1,14552.060546875,"0704060190311101",7,4,6,8,88,19,3,111,1,,8,,1,2,3,1,,2,2004,1,,1,2,3,4,3,26,0,2,3,,,,300,200,2,83,,,2
"07040601903166","07040601903",1,14552.060546875,"0704060190316601",7,4,6,8,88,19,3,166,1,,7,,5,1,,8,,1,2004,1,,1,2,3,,4,5,1,1,3,,,,2000,1700,2,,,,
"07040601903166","07040601903",1,14552.060546875,"0704060190316602",7,4,6,8,88,19,3,166,2,,7,,5,1,,1,,8,2003,7,,1,8,9,,9,10,0,1,,,,,300,250,1,,,,
"07041000105024","07041000105",0,1066.39135742188,"0704100010502401",7,4,10,1,1,1,5,24,1,,9,7,6,1,,2,,1,1994,3,,1,8,11,3,4,26,0,,,,,,6000,5000,5,71,72,111,2
"07041000105039","07041000105",0,1066.39135742188,"0704100010503901",7,4,10,1,1,1,5,39,1,,7,15,6,1,,2,,1,1998,7,,1,6,4,2,6,27,0,1,,,,,2200,400,4,71,72,,2
"07041000105054","07041000105",0,1066.39135742188,"0704100010505401",7,4,10,1,1,1,5,54,1,,5,7,6,1,,1,,3,2001,2,7,1,2,3,4,6,16,0,,,,,,25000,10000,5,72,71,,2
"07041000105069","07041000105",0,1066.39135742188,"0704100010506901",7,4,10,1,1,1,5,69,1,,5,8,4,1,,7,,2,2001,1,,2,3,5,6,12,26,5,2,,,,,20000,20000,5,72,71,,2
"07041000105069","07041000105",0,1066.39135742188,"0704100010506902",7,4,10,1,1,1,5,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07041000105084","07041000105",0,1066.39135742188,"0704100010508401",7,4,10,1,1,1,5,84,1,,7,5,1,1,2,1,,4,1990,1,,1,1,2,3,12,26,1,6,,,,,3000,2800,5,71,72,,2
"07041000105099","07041000105",0,1066.39135742188,"0704100010509901",7,4,10,1,1,1,5,99,1,,8,9,4,1,2,7,,10,2003,7,,2,10,2,3,8,30,7,3,4,5,6,8,85000,25000,5,71,72,,2
"07041000105099","07041000105",0,1066.39135742188,"0704100010509902",7,4,10,1,1,1,5,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07041000105114","07041000105",0,1066.39135742188,"0704100010511401",7,4,10,1,1,1,5,114,1,,5,7,4,2,,10,,5,2002,1,,2,2,3,5,12,26,0,2,,,,,9600,5000,2,82,122,,2
"07041000105144","07041000105",0,1066.39135742188,"0704100010514401",7,4,10,1,1,1,5,144,1,,16,,6,1,,10,,10,2002,1,,2,3,1,2,12,30,0,,,,,,100,50,5,82,,,2
"07041000105144","07041000105",0,1066.39135742188,"0704100010514402",7,4,10,1,1,1,5,144,2,,9,,6,3,,7,,4,2000,1,,1,3,4,2,12,30,0,,,,,,150,75,5,71,,,2
"07041000105144","07041000105",0,1066.39135742188,"0704100010514403",7,4,10,1,1,1,5,144,3,,9,,6,4,,7,,4,2000,1,,1,3,2,4,12,30,0,,,,,,90,40,5,71,,,2
"07041000105174","07041000105",0,1066.39135742188,"0704100010517401",7,4,10,1,1,1,5,174,1,,7,5,1,1,2,2,,1,2000,1,,2,2,3,4,12,30,2,1,2,,,,6000,5000,5,72,71,,1
"07041200908020","07041200908",1,13946.4228515625,"0704120090802001",7,4,12,8,88,9,8,20,1,,7,,1,1,2,1,,3,2004,1,,1,3,4,,2,30,0,,,,,,1000,600,2,81,,,2
"07041200908030","07041200908",1,13946.4228515625,"0704120090803001",7,4,12,8,88,9,8,30,1,,7,,3,1,,8,,5,2000,2,,2,2,3,4,12,8,0,,,,,,3200,400,5,81,82,,2
"07041200908035","07041200908",1,13946.4228515625,"0704120090803501",7,4,12,8,88,9,8,35,1,,7,,3,1,,8,1,4,1988,2,,2,4,2,3,12,8,0,,,,,,1000,400,5,81,82,,2
"07041200908140","07041200908",1,13946.4228515625,"0704120090814001",7,4,12,8,88,9,8,140,1,,7,,3,1,,1,8,5,1998,2,3,2,3,4,,12,8,0,,,,,,1000,2000,5,81,82,,
"07041700202003","07041700202",1,11727.6728515625,"0704170020200301",7,4,17,8,88,2,2,3,1,,5,7,3,3,,1,,6,2003,2,1,2,4,3,2,12,4,0,,,,,,50,20,1,83,,,2
"07041700202038","07041700202",1,11727.6728515625,"0704170020203801",7,4,17,8,88,2,2,38,1,,5,7,3,3,,1,,1,2004,2,1,2,4,3,2,4,18,0,,,,,,65,100,1,12,64,71,2
"07041700202108","07041700202",1,11727.6728515625,"0704170020210801",7,4,17,8,88,2,2,108,1,,5,7,3,1,,1,,8,2003,2,1,2,1,3,4,7,18,0,,,,,,600,250,2,81,,,2
"07050100907003","07050100907",1,2874.0341796875,"0705010090700301",7,5,1,8,88,9,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07050100907024","07050100907",1,2874.0341796875,"0705010090702401",7,5,1,8,88,9,7,24,1,,7,,5,2,,1,,4,2003,3,,2,7,8,4,12,16,0,,,,,,560,400,1,61,81,,2
"07050100907108","07050100907",1,2874.0341796875,"0705010090710801",7,5,1,8,88,9,7,108,1,,4,,1,2,,1,3,3,2004,1,,1,3,4,,2,26,0,2,,,,,9100,8190,2,71,43,,2
"07050100907129","07050100907",1,2874.0341796875,"0705010090712901",7,5,1,8,88,9,7,129,1,,7,,3,2,,8,,8,2001,3,,2,6,7,4,12,15,0,,,,,,450,300,2,81,,,2
"07050201705019","07050201705",1,3396.58569335938,"0705020170501901",7,5,2,8,88,17,5,19,1,,7,,3,1,,1,7,2,2000,1,2,2,4,6,7,12,8,0,,,,,,24000,3000,2,83,0,0,2
"07050201705031","07050201705",1,3396.58569335938,"0705020170503101",7,5,2,8,88,17,5,31,1,,7,,3,1,,1,,3,1995,1,2,2,2,3,4,12,15,0,,,,,,2250,350,2,61,,,2
"07050201705055","07050201705",1,3396.58569335938,"0705020170505501",7,5,2,8,88,17,5,55,1,,7,,1,1,,1,,5,1995,1,,2,8,7,4,12,30,2,3,4,5,,,3800,560,2,82,43,,2
"07050201705073","07050201705",1,3396.58569335938,"0705020170507301",7,5,2,8,88,17,5,73,1,,7,,1,2,,1,9,4,2001,1,,2,7,8,9,12,30,0,2,,,,,3600,260,2,81,61,,2
"07050201705091","07050201705",1,3396.58569335938,"0705020170509101",7,5,2,8,88,17,5,91,1,,7,0,5,2,1,,,6,2003,1,,2,6,7,8,7,8,0,,,,,,2160,460,2,81,,,2
"07050201705127","07050201705",1,3396.58569335938,"0705020170512701",7,5,2,8,88,17,5,127,1,,7,,3,1,,1,,5,1990,2,,2,4,6,7,12,15,2,,,,,,30000,1705,2,61,,,2
"07050302201002","07050302201",1,3209.11669921875,"0705030220100201",7,5,3,8,88,22,1,2,1,,9,,3,3,,7,1,2,2004,2,1,1,2,3,4,7,20,0,,,,,,1000,200,2,71,81,,2
"07050302201016","07050302201",1,3209.11669921875,"0705030220101601",7,5,3,8,88,22,1,16,1,,7,,5,1,,8,,3,2004,3,,1,3,4,,2,26,0,,,,,,19700,200,2,81,,,2
"07050302201016","07050302201",1,3209.11669921875,"0705030220101602",7,5,3,8,88,22,1,16,2,,4,,1,2,,1,,3,2004,1,,1,3,4,,2,30,0,,,,,,3750,100,3,,,,2
"07050302201016","07050302201",1,3209.11669921875,"0705030220101603",7,5,3,8,88,22,1,16,3,,7,,5,3,,1,,3,2004,3,,1,3,4,,2,26,0,,,,,,14300,150,2,,,,2
"07050302201016","07050302201",1,3209.11669921875,"0705030220101604",7,5,3,8,88,22,1,16,4,,9,,6,4,,1,,4,2003,1,,2,5,3,4,12,24,0,,,,,,6000,500,2,,,,2
"07050302201016","07050302201",1,3209.11669921875,"0705030220101605",7,5,3,8,88,22,1,16,5,,7,,5,5,,1,,3,2004,3,,1,3,4,,2,26,0,,,,,,14300,100,2,,,,2
"07050302201023","07050302201",1,3209.11669921875,"0705030220102301",7,5,3,8,88,22,1,23,1,,7,,5,1,,1,,2,2004,3,,1,3,4,,3,26,0,1,,,,,12000,300,2,71,,,2
"07050302201023","07050302201",1,3209.11669921875,"0705030220102302",7,5,3,8,88,22,1,23,2,,7,,5,2,,1,,2,2004,3,,1,3,4,,3,26,0,2,,,,,1300,200,3,,,,2
"07050302201037","07050302201",1,3209.11669921875,"0705030220103701",7,5,3,8,88,22,1,37,1,,7,,6,1,,1,,3,2004,1,2,1,3,,,1,26,,1,,,,,7300,456,2,71,81,,2
"07050302201037","07050302201",1,3209.11669921875,"0705030220103702",7,5,3,8,88,22,1,37,2,,7,,5,1,,1,,3,2004,3,,1,3,4,,2,30,,1,,,,,22300,520,1,71,,,2
"07050302201065","07050302201",1,3209.11669921875,"0705030220106501",7,5,3,8,88,22,1,65,1,,7,7,5,1,,8,1,2,2004,3,,1,2,3,4,3,26,0,2,,,,,107900,1560,2,,,,2
"07050302201086","07050302201",1,3209.11669921875,"0705030220108601",7,5,3,8,88,22,1,86,1,,7,,3,2,,1,,2,1985,2,1,2,2,3,4,10,26,0,2,,,,,11700,650,3,64,81,,2
"07050302201107","07050302201",1,3209.11669921875,"0705030220110701",7,5,3,8,88,22,1,107,1,,7,,3,1,,1,,2,1983,1,,1,2,3,4,12,8,4,1,,,,,41200,9600,3,83,64,71,2
"07050302201107","07050302201",1,3209.11669921875,"0705030220110702",7,5,3,8,88,22,1,107,2,,7,,1,2,,1,,2,2004,1,,1,2,3,4,3,8,0,2,,,,,6760,32,3,,,,
"07050302201107","07050302201",1,3209.11669921875,"0705030220110703",7,5,3,8,88,22,1,107,3,,7,,3,3,,1,,1,2004,1,,1,2,3,4,3,26,0,3,,,,,780,30,2,,,,
"07050302201107","07050302201",1,3209.11669921875,"0705030220110704",7,5,3,8,88,22,1,107,4,,7,,3,5,,1,,1,2004,1,,1,2,3,4,3,26,0,5,,,,,650,30,2,,,,
"07050302201107","07050302201",1,3209.11669921875,"0705030220110705",7,5,3,8,88,22,1,107,5,,7,,3,6,,1,,1,2004,1,,1,2,3,4,3,26,0,6,,,,,520,20,2,,,,
"07050302201128","07050302201",1,3209.11669921875,"0705030220112801",7,5,3,8,88,22,1,128,1,,7,7,5,1,,8,,3,2004,3,,1,3,4,,2,30,0,1,,,,,18000,300,2,,,,2
"07050302201128","07050302201",1,3209.11669921875,"0705030220112802",7,5,3,8,88,22,1,128,2,,7,7,5,2,,8,,3,2004,3,,1,3,4,,2,30,0,2,,,,,17000,250,2,,,,2
"07050302201149","07050302201",1,3209.11669921875,"0705030220114901",7,5,3,8,88,22,1,149,1,,7,,2,1,,8,,3,2004,3,,1,3,4,,2,30,0,,,,,,84000,1200,2,82,62,,2
"07050302201191","07050302201",1,3209.11669921875,"0705030220119101",7,5,3,8,88,22,1,191,1,,7,,5,1,2,1,,2,2004,3,,2,3,4,,2,26,0,2,,,,,28600,600,3,,,,
"07050302201191","07050302201",1,3209.11669921875,"0705030220119102",7,5,3,8,88,22,1,191,2,,7,,1,1,2,1,,2,2004,1,,2,3,4,,2,30,0,1,,,,,4500,200,2,,,,
"07050500304001","07050500304",1,3841.376953125,"0705050030400101",7,5,5,8,88,3,4,1,1,,16,,6,1,,1,2,1,1987,1,7,2,5,6,7,5,21,0,,,,,,600,150,2,32,,,2
"07050500304001","07050500304",1,3841.376953125,"0705050030400102",7,5,5,8,88,3,4,1,2,,7,,5,2,,2,,3,1994,1,,2,2,3,4,7,17,0,,,,,,1375,925,3,71,64,,2
"07050500304013","07050500304",1,3841.376953125,"0705050030401301",7,5,5,8,88,3,4,13,1,,9,,2,2,,1,2,2,2003,1,,1,3,4,5,3,28,0,5,6,7,,,3600,2800,2,71,75,,2
"07050500304037","07050500304",1,3841.376953125,"0705050030403701",7,5,5,8,88,3,4,37,1,,7,,5,4,,7,,2,2004,2,1,1,3,4,5,5,16,0,,,,,,5440,3840,1,,,,2
"07050500304037","07050500304",1,3841.376953125,"0705050030403702",7,5,5,8,88,3,4,37,2,,9,,5,3,5,7,,3,2004,1,7,1,3,4,5,6,30,0,6,,,,,1350,750,1,,,,2
"07050500304055","07050500304",1,3841.376953125,"0705050030405501",7,5,5,8,88,3,4,55,1,,7,,3,2,,7,,3,2003,2,1,1,5,6,7,6,10,0,,,,,,1150,900,2,72,71,,2
"07050500304073","07050500304",1,3841.376953125,"0705050030407301",7,5,5,8,88,3,4,73,1,,15,,2,2,,10,,1,1986,1,,2,1,2,3,12,16,0,2,,,,,84,0,1,,,,2
"07050500304091","07050500304",1,3841.376953125,"0705050030409101",7,5,5,8,88,3,4,91,1,,5,,1,1,,1,,1,1970,1,7,2,3,4,5,12,12,0,2,,,,,1200,855,2,,,,2
"07050500304105","07050500304",1,234.750823974609,"0705050030410501",7,5,5,8,88,3,4,105,1,,15,,1,2,,3,,12,2004,7,1,1,2,3,4,6,8,0,,,,,,740,420,1,,,,2
"07050500304128","07050500304",1,3841.376953125,"0705050030412801",7,5,5,8,88,3,4,128,1,,9,,6,1,,2,,4,2003,1,,2,3,4,5,12,25,0,1,,,,,6250,1500,4,62,101,91,1
"07050500304128","07050500304",1,3841.376953125,"0705050030412802",7,5,5,8,88,3,4,128,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07050601303003","07050601303",1,3962.15673828125,"0705060130300301",7,5,6,8,88,13,3,3,1,,7,,2,1,,8,,3,2003,3,,1,6,3,4,3,26,2,,,,,,146400,133000,3,72,0,0,2
"07050601303009","07050601303",1,865.519653320313,"0705060130300901",7,5,6,8,88,13,3,9,1,,4,,1,1,,2,,5,2003,1,2,2,3,4,7,12,30,2,,,,,,36000,31350,,43,82,,1
"07050601303009","07050601303",1,865.519653320313,"0705060130300902",7,5,6,8,88,13,3,9,2,,4,,1,2,,2,,2,2000,1,2,2,3,4,8,12,30,0,,,,,,2750,2190,,43,,,2
"07050601303022","07050601303",1,3962.15673828125,"0705060130302201",7,5,6,8,88,13,3,22,1,,7,,2,1,,1,,10,1999,1,2,2,6,3,4,12,30,1,,,,,,52500,49200,4,72,,,2
"07050601303040","07050601303",1,3962.15673828125,"0705060130304001",7,5,6,8,88,13,3,40,1,,4,,1,1,2,1,,1,1990,1,2,2,6,3,4,12,30,2,5,6,,,,15000,12380,3,81,,,2
"07050601303061","07050601303",1,3962.15673828125,"0705060130306101",7,5,6,8,88,13,3,61,1,,4,,1,1,2,1,,1,2000,1,2,1,7,3,4,12,30,0,2,5,,,,2240,1670,2,81,102,,2
"07050601303065","07050601303",1,865.519653320313,"0705060130306501",7,5,6,8,88,13,3,65,1,,7,,4,1,,2,,2,2002,1,2,2,3,4,6,12,30,1,2,,,,,24000,22200,5,43,64,,1
"07050601303080","07050601303",1,3962.15673828125,"0705060130308001",7,5,6,8,88,13,3,80,1,,7,,4,1,2,1,,2,2000,1,2,2,6,3,4,12,26,0,1,2,,,,22170,20300,2,43,0,0,1
"07050601303080","07050601303",1,3962.15673828125,"0705060130308002",7,5,6,8,88,13,3,80,2,,8,,4,1,2,1,,3,2000,1,2,1,7,3,4,12,26,2,,,,,,3450,2780,2,43,0,0,1
"07050601303098","07050601303",1,3962.15673828125,"0705060130309801",7,5,6,8,88,13,3,98,1,,7,,2,1,,1,,3,2000,3,,1,6,3,4,3,26,2,,,,,,185000,162000,2,82,,,
"07050601303153","07050601303",1,3962.15673828125,"0705060130315301",7,5,6,8,88,13,3,153,1,,7,,9,1,,8,,2,1996,3,,1,6,7,4,3,26,2,,,,,,254540,201600,2,72,,,
"07050601303171","07050601303",1,3962.15673828125,"0705060130317101",7,5,6,8,88,13,3,171,1,,7,,1,1,,1,,1,2000,1,2,1,2,3,4,7,26,0,4,,,,,32500,22350,2,81,,,2
"07060201501003","07060201501",1,3927.9619140625,"0706020150100301",7,6,2,8,88,15,1,3,1,,7,,3,1,,9,,12,1981,2,,2,3,4,,10,8,0,,,,,,1500,200,3,,,,2
"07060201501015","07060201501",1,3927.9619140625,"0706020150101501",7,6,2,8,88,15,1,15,1,,7,,3,2,,9,,3,2000,2,1,2,3,4,7,12,27,0,2,,,,,600,450,2,81,,,2
"07060201501021","07060201501",1,3927.9619140625,"0706020150102101",7,6,2,8,88,15,1,21,1,,7,,3,2,,2,1,2,1990,2,1,2,3,5,7,12,21,0,,,,,,300,250,2,81,,,2
"07060201501021","07060201501",1,3927.9619140625,"0706020150102102",7,6,2,8,88,15,1,21,2,,6,,8,3,,2,,4,1992,1,,1,3,5,8,2,25,0,,,,,,750,135,2,,,,2
"07060201501039","07060201501",1,3927.9619140625,"0706020150103901",7,6,2,8,88,15,1,39,1,,7,,5,2,,1,,3,2004,2,1,1,3,4,,2,8,0,,,,,,320,80,2,81,,,2
"07060201501057","07060201501",1,3927.9619140625,"0706020150105701",7,6,2,8,88,15,1,57,1,,7,,3,1,,7,,13,1984,2,,2,11,12,1,12,4,0,,,,,,1000,150,2,,,,2
"07060201501075","07060201501",1,3927.9619140625,"0706020150107501",7,6,2,8,88,15,1,75,1,,7,,3,1,,9,,3,1993,2,,2,3,12,,12,14,0,,,,,,4000,0,2,,,,2
"07060201501093","07060201501",1,3927.9619140625,"0706020150109301",7,6,2,8,88,15,1,93,1,,7,,3,1,,2,,4,1987,2,,2,3,4,11,12,12,0,,,,,,9000,7000,3,,,,2
"07060201501111","07060201501",1,3927.9619140625,"0706020150111101",7,6,2,8,88,15,1,111,1,,7,,5,2,,9,,1,1999,2,3,1,1,11,12,7,12,0,,,,,,600,60,2,,,,2
"07060201501129","07060201501",1,3927.9619140625,"0706020150112901",7,6,2,8,88,15,1,129,1,,7,,3,1,,2,,1,1981,2,,2,1,2,4,12,13,0,,,,,,1500,1000,3,,,,2
"07060201501165","07060201501",1,3927.9619140625,"0706020150116501",7,6,2,8,88,15,1,165,1,,7,,3,2,,9,,3,2004,2,,1,2,3,4,3,25,0,,,,,,2000,0,2,,,,2
"07060300103018","07060300103",0,1947.88244628906,"0706030010301801",7,6,3,1,1,1,3,18,1,,15,,3,1,,10,,2,2003,1,,1,1,4,2,12,26,1,1,,,,,,,5,,,,
"07060300103148","07060300103",0,1947.88244628906,"0706030010314801",7,6,3,1,1,1,3,148,1,,7,,3,1,,2,,3,1980,2,,1,1,3,4,12,26,1,1,,,,,3000,,5,71,75,73,2
"07060300103200","07060300103",0,1947.88244628906,"0706030010320001",7,6,3,1,1,1,3,200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07060300103252","07060300103",0,1947.88244628906,"0706030010325201",7,6,3,1,1,1,3,252,1,,7,,4,1,,2,,11,2003,1,2,1,2,3,4,7,20,1,1,,,,,2000,,4,71,73,75,1
"07060500601003","07060500601",1,5037.068359375,"0706050060100301",7,6,5,8,88,6,1,3,1,,9,,6,1,,1,2,5,1999,7,,1,9,10,11,12,8,0,1,,,,,2000,2500,3,81,,,2
"07060500601003","07060500601",1,5037.068359375,"0706050060100302",7,6,5,8,88,6,1,3,2,,9,,3,2,,1,,3,1997,1,2,1,3,4,5,12,24,1,2,,,,,210,250,2,81,,,2
"07060500601021","07060500601",1,5037.068359375,"0706050060102101",7,6,5,8,88,6,1,21,1,,4,,1,2,,2,,3,1963,1,2,1,1,2,3,10,22,0,2,,,,,80,40,2,81,83,,2
"07060500601039","07060500601",1,5037.068359375,"0706050060103901",7,6,5,8,88,6,1,39,1,,82,,3,1,2,1,,3,1996,1,2,1,3,4,5,9,22,,1,2,,,,150,150,2,81,82,,2
"07060500601093","07060500601",1,5037.068359375,"0706050060109301",7,6,5,8,88,6,1,93,1,,7,,1,1,,1,8,2,2000,1,,1,2,3,4,5,27,0,1,,,,,180,250,2,81,,,2
"07060500601111","07060500601",1,5037.068359375,"0706050060111101",7,6,5,8,88,6,1,111,1,,9,,3,2,,1,,11,2003,1,2,1,3,4,5,7,30,1,2,,,,,60,30,2,,,,2
"07060500601129","07060500601",1,5037.068359375,"0706050060112901",7,6,5,8,88,6,1,129,1,,7,,6,3,,1,2,4,2000,3,2,1,1,2,3,11,26,0,3,,,,,200,250,2,81,83,,2
"07060500601173","07060500601",1,297.891143798828,"0706050060117301",7,6,5,8,88,6,1,173,1,,14,0,6,1,,,,10,2003,1,,1,12,2,5,3,2,0,1,,,,,60,0,2,111,,,2
"07060500601173","07060500601",1,297.891143798828,"0706050060117302",7,6,5,8,88,6,1,173,2,,15,0,6,2,,,,3,2004,7,,1,1,2,3,3,26,0,2,,,,,208,0,2,81,,,
"07060500601173","07060500601",1,297.891143798828,"0706050060117303",7,6,5,8,88,6,1,173,3,,15,0,6,3,,,,2,2004,7,,1,2,3,4,4,22,0,3,,,,,110,0,2,81,,,
"07060700601093","07060700601",1,4416.30322265625,"0706070060109301",7,6,7,8,88,6,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07060700601108","07060700601",1,4416.30322265625,"0706070060110801",7,6,7,8,88,6,1,108,1,,0,6,8,1,,6,,10,2003,1,,1,3,4,5,3,30,2,,,,,,700,300,2,,,,2
"07060700601108","07060700601",1,4416.30322265625,"0706070060110802",7,6,7,8,88,6,1,108,2,,0,7,6,,2,2,,10,2003,2,,2,1,2,4,7,30,0,,,,,,800,0,2,81,82,,2
"07061000902004","07061000902",1,4173.17529296875,"0706100090200401",7,6,10,8,88,9,2,4,1,,4,7,1,2,,2,,1,1998,1,2,2,1,2,3,12,26,0,2,,,,,60,10,1,61,81,83,2
"07061000902034","07061000902",1,4173.17529296875,"0706100090203401",7,6,10,8,88,9,2,34,1,,4,9,1,2,5,10,,1,1998,1,2,2,1,2,3,12,24,0,2,5,,,,80,0,1,61,81,83,2
"07061000902094","07061000902",1,4173.17529296875,"0706100090209401",7,6,10,8,88,9,2,94,1,,7,,3,2,,1,,1,2004,1,2,1,1,2,3,0,0,0,2,,,,,50,0,1,,,,2
"07070100903002","07070100903",1,2500.91625976563,"0707010090300201",7,7,1,8,88,9,3,2,1,,7,,2,1,,8,,11,2004,1,,1,2,3,4,5,4,0,2,,,,,480,360,3,82,111,,2
"07070100903022","07070100903",1,2500.91625976563,"0707010090302201",7,7,1,8,88,9,3,22,1,,7,,2,2,,1,,1,1997,1,,1,1,,,1,1,0,2,,,,,60,40,2,81,,,2
"07070100903022","07070100903",1,2500.91625976563,"0707010090302202",7,7,1,8,88,9,3,22,2,,1,,2,,,,,1,,1,,1,1,,,1,1,0,,,,,,60,40,,81,,,2
"07070100903026","07070100903",1,2500.91625976563,"0707010090302601",7,7,1,8,88,9,3,26,1,,7,,2,2,,1,,3,1997,1,,2,6,3,4,11,4,0,2,,,,,400,320,3,81,82,,2
"07070100903038","07070100903",1,2500.91625976563,"0707010090303801",7,7,1,8,88,9,3,38,1,,7,,2,2,,1,,6,2003,1,,1,7,9,10,8,4,0,1,,,,,800,560,3,83,,,2
"07070100903050","07070100903",1,2500.91625976563,"0707010090305001",7,7,1,8,88,9,3,50,1,,5,,3,1,,1,,5,1998,2,1,1,11,12,1,6,2,0,1,,,,,6500,5400,3,101,,,2
