"holder_id","household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","crop_name","crop_code","ph_s11q01","ph_s11q02_a","ph_s11q02_b","ph_s11q03_a","ph_s11q03_b","ph_s11q04_a","ph_s11q04_b","ph_s11q05_a","ph_s11q05_b","ph_s11q06_a","ph_s11q06_b","ph_s11q07","ph_s11q08","ph_s11q09","ph_s11q10_a","ph_s11q10_b","ph_s11q11_a","ph_s11q11_b","ph_s11q12_a","ph_s11q12_b","ph_s11q13_a","ph_s11q13_b","ph_s11q14_a","ph_s11q14_b","ph_s11q15_a","ph_s11q15_b","ph_s11q15_c","ph_s11q16_a","ph_s11q16_b","ph_s11q17","ph_s11q18","ph_s11q19_a","ph_s11q19_b","ph_s11q20_a","ph_s11q20_b","ph_s11q21_a","ph_s11q21_b","ph_s11q22_a","ph_s11q22_b","ph_s11q22_c","ph_s11q22_d","ph_s11q22_e","ph_s11q22_f","ph_s11q22_g"
"0101030180413001","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,1,"MAIZE",2,2,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,1,360,0,1,5,1,3,80,15,0,0,0,5,100
"0101030180413001","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,1,"MILLET",3,2,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,2,50,0,4,5,1,3,75,10,15,0,0,0,100
"0101030180413001","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,1,"TEFF",7,2,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,2,25,0,4,5,1,3,75,15,0,0,0,10,100
"0101030180413001","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,1,"HARICOT BEANS",12,2,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,3,15,0,4,5,1,3,85,5,0,0,0,10,100
"0101030180413001","01010301804130","01010301804",1,3901.22436523438,1,1,3,18,4,130,1,"HORSE BEANS",13,2,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,2,,,,,,1,,100,0,0,0,0,0,100
"0101030180414501","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,1,"MAIZE",2,2,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,1,400,0,5,4,1,3,80,10,0,0,0,10,100
"0101030180414501","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,1,"MILLET",3,2,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,1,2,200,0,5,4,1,3,85,10,0,0,0,5,100
"0101030180414501","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,,0,,0,,0,,20,0,0,,0,,,1,2,50,0,5,4,1,3,75,15,0,0,0,10,100
"0101030180414501","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,1,"TEFF",7,2,,,,,,,,,,,,,,0,,0,,0,,0,,15,0,0,,0,,,1,1,200,0,5,4,1,3,70,10,10,0,0,10,100
"0101030180414501","01010301804145","01010301804",1,3901.22436523438,1,1,3,18,4,145,1,"HORSE BEANS",13,2,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,,2,,,,,,1,,100,0,0,0,0,0,100
"0101050020400101","01010500204001","01010500204",1,3071.13232421875,1,1,5,2,4,1,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,0,0,0,0,,,1,,45,0,4,,1,3,90,2,5,0,3,0,100
"0101050020400101","01010500204001","01010500204",1,3071.13232421875,1,1,5,2,4,1,1,"MILLET",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,400,0,4,,1,23,60,4,36,0,0,0,100
"0101050020400101","01010500204001","01010500204",1,3071.13232421875,1,1,5,2,4,1,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,0,,0,0,0,21,0,0,0,,,,1,,600,0,4,,1,,80,3,17,0,0,0,100
"0101050020400101","01010500204001","01010500204",1,3071.13232421875,1,1,5,2,4,1,1,"SESAME",27,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,30,0,0,0,0,,,1,,20,0,4,,3,2,0,1,99,0,0,0,100
"0101050020402501","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,,,,,,9,0,,,,,,1,,90,0,5,,1,3,90,1,4,0,5,0,100
"0101050020402501","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,1,"MILLET",3,2,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,1,,500,0,5,,1,3,50,10,30,0,0,10,100
"0101050020402501","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,,,,,,34,0,,,,,,1,,1000,0,5,,1,3,75,4,20,0,1,0,100
"0101050020402501","01010500204025","01010500204",1,3071.13232421875,1,1,5,2,4,25,1,"SESAME",27,1,"N01",,200,0,2800,1,2,,4,2004,1,6,0,,,,,,,,,24,,,,,,,1,,100,0,5,,3,2,0,1,99,0,0,0,100
"0101050020404901","01010500204049","01010500204",1,3071.13232421875,1,1,5,2,4,49,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,3,0,0,,,,,1,3,50,0,1,5,1,2,95,5,0,0,0,0,100
"0101050020404901","01010500204049","01010500204",1,3071.13232421875,1,1,5,2,4,49,1,"MILLET",3,2,,,,,,,,,,,,,,0,,,,,,,,30,0,,,,,,1,3,300,0,1,5,1,2,50,30,20,0,0,0,100
"0101050020404901","01010500204049","01010500204",1,3071.13232421875,1,1,5,2,4,49,1,"RAPE SEED",26,2,,,,,,,,,,,,,,0,,,,20,0,0,,35,0,,,,,,1,3,1300,0,1,5,1,2,40,35,25,0,0,0,100
"0101050020404901","01010500204049","01010500204",1,3071.13232421875,1,1,5,2,4,49,1,"SESAME",27,2,,,,,,,,,,,,,,,,,,,,,,15,0,,,,,,1,3,100,0,1,5,1,2,0,15,85,0,0,0,100
"0101050020407301","01010500204073","01010500204",1,3071.13232421875,1,1,5,2,4,73,1,"MAIZE",2,2,,,,,,,,,,,,,0,,,,,,,,,8,0,,,,,,1,,100,500,5,,1,3,85,4,10,0,1,0,100
"0101050020407301","01010500204073","01010500204",1,3071.13232421875,1,1,5,2,4,73,1,"MILLET",3,2,,,,,,,,,,,,,0,,,,,,,,,35,0,,,,,,1,,600,0,5,,1,3,60,10,30,0,0,0,100
"0101050020407301","01010500204073","01010500204",1,3071.13232421875,1,1,5,2,4,73,1,"SORGHUM",6,1,"N01",,200,0,800,1,2,,6,2004,1,6,0,0,0,0,0,0,0,0,0,30,0,,,,,,1,,1400,0,5,,1,3,70,5,25,0,0,0,100
"0101050020407301","01010500204073","01010500204",1,3071.13232421875,1,1,5,2,4,73,1,"SESAME",27,1,"N01",,100,0,1400,1,2,,3,2004,1,6,0,0,0,0,0,0,0,0,0,20,0,,,,,,1,,200,0,5,,3,2,0,5,95,0,0,0,100
"0101050020409701","01010500204097","01010500204",1,3071.13232421875,1,1,5,2,4,97,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,0,,0,,,1,,500,0,5,,1,3,90,3,5,0,2,0,100
"0101050020409701","01010500204097","01010500204",1,3071.13232421875,1,1,5,2,4,97,1,"MILLET",3,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,22,0,0,0,0,,,1,,400,0,5,,1,3,65,10,25,0,0,0,100
"0101050020409701","01010500204097","01010500204",1,3071.13232421875,1,1,5,2,4,97,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,,0,0,0,0,14,0,0,0,0,,,1,,800,0,5,,1,3,80,5,15,0,0,0,100
"0101050020409701","01010500204097","01010500204",1,3071.13232421875,1,1,5,2,4,97,1,"SESAME",27,1,"N01",,60,0,850,1,2,,4,2004,1,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,,,1,,100,0,5,,3,2,0,2,98,0,0,0,100
"0101050020412101","01010500204121","01010500204",1,3071.13232421875,1,1,5,2,4,121,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,,5,0,0,,,,,1,3,220,0,1,5,1,,95,5,0,0,0,0,100
"0101050020412101","01010500204121","01010500204",1,3071.13232421875,1,1,5,2,4,121,1,"MILLET",3,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,37,0,0,,,,,1,3,500,0,1,5,1,2,70,8,30,0,0,0,100
"0101050020412101","01010500204121","01010500204",1,3071.13232421875,1,1,5,2,4,121,1,"SORGHUM",6,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,25,0,0,,,,,1,3,900,0,1,5,1,2,64,6,30,0,0,0,100
"0101050020412101","01010500204121","01010500204",1,3071.13232421875,1,1,5,2,4,121,1,"SESAME",27,1,"N01",,50,0,700,1,1,2,3,2004,1,6,0,0,0,0,0,0,0,0,0,10,0,,,,,,1,3,400,0,1,5,1,2,0,1,99,0,0,0,100
"0101050020414501","01010500204145","01010500204",1,3071.13232421875,1,1,5,2,4,145,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,0,0,0,,,1,,30,500,5,,1,3,90,1,4,0,5,0,100
"0101050020414501","01010500204145","01010500204",1,3071.13232421875,1,1,5,2,4,145,1,"MILLET",3,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,20,0,0,0,0,,,1,,200,0,5,,1,3,70,5,25,0,0,0,100
"0101050020414501","01010500204145","01010500204",1,3071.13232421875,1,1,5,2,4,145,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,15,0,0,0,0,,,1,,400,800,5,,1,3,90,3,7,0,0,0,100
"0101050020414501","01010500204145","01010500204",1,3071.13232421875,1,1,5,2,4,145,1,"SESAME",27,1,"N01",,100,0,1500,,1,2,5,2004,1,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,,1,,50,25,5,,3,,0,1,99,0,0,0,100
"0101050020416901","01010500204169","01010500204",1,3071.13232421875,1,1,5,2,4,169,1,"MILLET",3,1,,,,,,,1,,4,2004,1,6,0,0,,0,,0,,0,,24,0,,,,,,1,3,400,50,1,5,1,2,40,20,40,0,0,0,100
"0101050020416901","01010500204169","01010500204",1,3071.13232421875,1,1,5,2,4,169,1,"SORGHUM",6,1,"N01",,150,0,710,,1,,4,2004,1,6,0,0,,0,,0,,0,,30,0,,,,,,1,3,200,0,1,5,1,2,50,30,20,0,0,0,100
"0101050020419301","01010500204193","01010500204",1,3071.13232421875,1,1,5,2,4,193,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,,0,0,0,0,7,0,0,0,0,,,1,1,20,0,4,,1,2,80,0,20,0,0,0,100
"0101050020419301","01010500204193","01010500204",1,3071.13232421875,1,1,5,2,4,193,1,"MILLET",3,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,26,0,0,0,0,,,1,1,200,500,5,4,1,3,90,10,0,0,0,0,100
"0101050020419301","01010500204193","01010500204",1,3071.13232421875,1,1,5,2,4,193,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,20,0,0,0,0,,,1,1,300,0,4,,1,2,80,0,20,0,0,0,100
"0101050020419301","01010500204193","01010500204",1,3071.13232421875,1,1,5,2,4,193,1,"SESAME",27,1,"N01",,20,0,160,1,1,2,3,2004,1,6,0,,,,,,,,,,,,,,,,1,,40,0,5,,3,,0,1,99,0,0,0,100
"0101050020421701","01010500204217","01010500204",1,3071.13232421875,1,1,5,2,4,217,1,"MAIZE",2,2,,,,,,,,,,,,,,0,,0,,0,,0,,5,0,,,,,,1,3,70,0,1,5,1,,95,5,0,0,0,0,100
"0101050020421701","01010500204217","01010500204",1,3071.13232421875,1,1,5,2,4,217,1,"MILLET",3,2,,,,,,,,,,,,,,0,,0,,0,,0,,15,0,,,,,,1,3,500,0,1,5,1,,85,15,0,0,0,0,100
"0101050020421701","01010500204217","01010500204",1,3071.13232421875,1,1,5,2,4,217,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,,0,,0,,0,,35,0,,,,,,1,3,800,0,1,5,1,,55,25,0,0,20,0,100
"0101050020421701","01010500204217","01010500204",1,3071.13232421875,1,1,5,2,4,217,1,"SESAME",27,1,"N01",,100,0,1500,1,1,,6,2004,,,0,0,0,0,0,0,0,0,0,6,0,,,,,,1,3,200,0,1,5,1,2,0,10,90,0,0,0,100
"0101060040200201","01010600402002","01010600402",1,3720.59497070313,1,1,6,4,2,2,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,20,0,10,0,1,3,,1,5,80,0,1,5,1,2,85,10,5,0,0,0,100
"0101060040200201","01010600402002","01010600402",1,3720.59497070313,1,1,6,4,2,2,1,"MILLET",3,1,"N01",,20,,80,,1,,5,2004,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,5,60,0,4,5,1,3,55,20,25,0,0,0,100
"0101060040200201","01010600402002","01010600402",1,3720.59497070313,1,1,6,4,2,2,1,"SORGHUM",6,1,"N01",,60,,275,,1,,4,2004,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,5,250,0,1,5,1,3,60,30,10,0,0,0,100
"0101060040200201","01010600402002","01010600402",1,3720.59497070313,1,1,6,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
"0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,"MAIZE",2,1,"N01",,40,0,160,,1,,3,2004,1,6,0,0,0,0,0,3,0,50,0,25,0,10,0,2,2,3,1,5,450,0,1,5,1,2,60,25,10,0,5,0,100
"0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,"MILLET",3,1,"N01",,20,0,120,,1,,4,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,250,0,4,5,1,3,65,22,13,0,0,0,100
"0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,"TEFF",7,2,,,,,,,,,,,,,,0,0,0,0,0,0,40,0,20,0,0,0,,,,1,5,270,0,4,5,1,3,70,30,0,0,0,0,100
"0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,"CHICK PEAS",11,1,"N01",,40,0,900,,1,,5,2000,2,6,0,0,0,0,0,0,0,30,0,35,0,0,0,,,,1,5,300,0,4,5,1,3,60,24,10,0,0,6,100
"0101060040202101","01010600402021","01010600402",1,3720.59497070313,1,1,6,4,2,21,1,"SESAME",27,1,"N01",,10,0,50,,1,,4,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,10,0,4,,1,3,65,10,15,0,0,10,100
"0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,"MAIZE",2,1,"N01",,30,,120,,1,,3,2004,1,6,0,15,0,0,0,2,0,30,0,10,0,0,0,,,,1,5,150,,1,5,1,2,60,20,20,0,0,0,100
"0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,"MILLET",3,1,"N01",,25,,125,,1,,5,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,5,250,,4,5,1,2,50,20,15,15,0,0,100
"0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,"SORGHUM",6,1,"N01",,130,,555,,1,,4,2004,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,5,100,,1,5,1,3,65,25,10,0,0,0,100
"0101060040203901","01010600402039","01010600402",1,3720.59497070313,1,1,6,4,2,39,1,"TEFF",7,1,"N01",,20,0,100,0,1,,,,,,,,,,,,,,,,,,,0,,,1,5,37,500,4,5,1,2,60,23,18,0,0,0,100
"0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,"MAIZE",2,1,"N01",,40,500,160,,1,,3,2004,1,6,0,0,0,10,0,3,0,25,0,40,0,15,0,,1,3,1,3,250,0,1,5,1,3,60,25,15,0,0,0,100
"0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,"MILLET",3,1,"N01",,50,500,250,,1,,5,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,90,0,4,5,1,2,60,20,20,0,0,0,100
"0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,100,0,4,5,1,3,70,30,0,0,0,0,100
"0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,"TEFF",7,1,,,,,,,,,,,,,,0,0,0,0,0,0,40,0,30,0,0,0,,,,1,3,300,0,1,5,1,3,80,20,0,0,0,0,100
"0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,"CHICK PEAS",11,1,"N01",,20,0,250,,1,,5,2004,1,1,0,0,0,20,0,0,0,0,0,25,0,0,0,,,,1,3,250,0,4,5,1,2,60,10,20,0,10,0,100
"0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,"NUEG",25,1,"N01",,40,0,280,,1,,5,2004,1,6,0,0,0,0,0,0,15,0,50,0,0,0,0,,,,1,3,350,0,4,5,1,3,60,20,15,5,0,0,100
"0101060040205701","01010600402057","01010600402",1,3720.59497070313,1,1,6,4,2,57,1,"SESAME",27,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,50,6,,1,,15,0,4,,1,2,70,30,0,0,0,0,100
"0101060040207501","01010600402075","01010600402",1,3720.59497070313,1,1,6,4,2,75,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10,0,0,0,1,3,,1,5,80,0,1,5,1,3,68,30,0,0,2,0,100
"0101060040207501","01010600402075","01010600402",1,3720.59497070313,1,1,6,4,2,75,1,"MILLET",3,1,"N01",,15,0,60,,1,,4,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,3,50,0,4,5,1,3,52,15,33,0,0,0,100
"0101060040207501","01010600402075","01010600402",1,3720.59497070313,1,1,6,4,2,75,1,"SORGHUM",6,1,"N01",,70,,360,,1,,4,2004,1,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,2,,,,,,1,2,65,15,20,0,0,0,100
"0101060040207501","01010600402075","01010600402",1,3720.59497070313,1,1,6,4,2,75,1,"TEFF",7,1,"N02",,25,,175,,1,,5,2004,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,,,,,,1,3,45,30,25,0,0,0,100
"0101060040209401","01010600402094","01010600402",1,3720.59497070313,1,1,6,4,2,94,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,7,80,0,4,5,1,2,70,30,0,0,0,0,100
"0101060040209401","01010600402094","01010600402",1,3720.59497070313,1,1,6,4,2,94,1,"MILLET",3,1,"N01",,40,700,285,,1,,3,2004,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,1,3,150,0,1,5,1,3,60,20,20,0,0,0,100
"0101060040209401","01010600402094","01010600402",1,3720.59497070313,1,1,6,4,2,94,1,"SORGHUM",6,1,"N01",,20,0,100,,1,,4,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,7,50,0,1,5,1,3,40,20,40,0,0,0,100
"0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,"MAIZE",2,1,"N01",,50,,200,,1,,3,2004,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,3,200,0,1,5,1,2,47,20,33,0,0,0,100
"0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,"MILLET",3,1,"N01",,100,,400,,1,,5,2004,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,3,600,0,4,5,1,3,60,33,7,0,0,0,100
"0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,"SORGHUM",6,1,"N01",,30,,110,,1,,4,2004,1,6,0,0,0,0,0,0,0,50,0,15,0,10,0,2,3,,1,3,350,0,1,5,1,2,70,20,10,0,0,0,100
"0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,"TEFF",7,2,,,,,,,,,,,,,,0,0,0,0,0,0,20,0,20,0,0,0,0,,,1,3,150,0,4,5,1,3,65,35,0,0,0,0,100
"0101060040211201","01010600402112","01010600402",1,3720.59497070313,1,1,6,4,2,112,1,"NUEG",25,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,70,6,0,,1,,250,0,4,5,1,2,80,20,0,0,0,0,100
"0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,"MAIZE",2,1,"N01",,50,0,200,,1,,4,2004,1,6,0,0,0,0,0,0,0,30,0,0,0,0,0,,,,1,3,500,0,4,5,1,3,60,35,5,0,0,0,100
"0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,"MILLET",3,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,45,0,4,,1,2,80,15,0,5,0,0,100
"0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,"SORGHUM",6,2,,,,,,,,,,,,,,15,0,0,0,0,0,40,0,20,0,15,0,2,3,,1,3,200,0,1,5,1,2,70,30,0,0,0,0,100
"0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,"TEFF",7,1,"N01",,30,,214,,1,,4,2004,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,130,0,4,5,1,3,65,15,20,0,0,0,100
"0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,"CHICK PEAS",11,1,"N01",,15,,185,,2,,5,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,70,0,4,5,1,3,75,5,20,0,0,0,100
"0101060040213001","01010600402130","01010600402",1,3720.59497070313,1,1,6,4,2,130,1,"SESAME",27,1,"N01",,20,,195,,1,,5,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,150,0,4,5,1,3,60,40,0,0,0,0,100
"0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,"MAIZE",2,1,"N01",,50,,200,,1,,3,2004,1,6,0,0,0,0,0,0,0,20,0,40,0,0,,,,,1,2,200,0,1,5,1,3,60,15,25,0,0,0,100
"0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,"MILLET",3,1,"N01",,45,,350,,2,,,2004,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,3,50,0,1,5,1,6,70,10,20,0,0,0,100
"0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,"SORGHUM",6,1,"N01",,40,,120,,1,,4,2004,2,1,0,0,0,0,0,0,0,30,0,15,0,0,,,,,1,3,250,0,1,4,1,2,65,15,20,0,0,0,100
"0101060040214801","01010600402148","01010600402",1,3720.59497070313,1,1,6,4,2,148,1,"TEFF",7,1,"N01",,10,,80,,1,,5,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,3,30,0,5,,1,2,70,20,10,0,0,0,100
"0101060040216701","01010600402167","01010600402",1,3720.59497070313,1,1,6,4,2,167,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,40,0,15,0,0,0,,,,1,2,100,0,1,5,1,3,60,30,10,0,0,0,100
"0101060040216701","01010600402167","01010600402",1,3720.59497070313,1,1,6,4,2,167,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,3,300,0,1,5,1,6,50,20,30,0,0,0,100
"0102010020700201","01020100207002","01020100207",1,2697.60473632813,1,2,1,2,7,2,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,100,0,0,0,,,1,3,5,100,4,,1,3,90,10,0,0,0,0,100
"0102010020700201","01020100207002","01020100207",1,2697.60473632813,1,2,1,2,7,2,1,"MILLET",3,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7,200,0,0,0,,,1,3,135,100,4,,1,3,85,15,0,0,0,0,100
"0102010020700201","01020100207002","01020100207",1,2697.60473632813,1,2,1,2,7,2,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,100,0,0,0,,,1,3,125,200,4,,1,3,75,25,0,0,0,0,100
"0102010020700201","01020100207002","01020100207",1,2697.60473632813,1,2,1,2,7,2,1,"TEFF",7,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,300,0,0,0,,,1,3,75,300,4,,1,3,75,25,0,0,0,0,100
"0102010020701201","01020100207012","01020100207",1,2697.60473632813,1,2,1,2,7,12,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,300,0,0,0,,,1,1,4,100,4,,1,3,90,10,0,0,0,0,100
"0102010020701201","01020100207012","01020100207",1,2697.60473632813,1,2,1,2,7,12,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,100,0,0,0,,,1,1,120,100,4,,1,3,75,25,0,0,0,0,100
"0102010020701701","01020100207017","01020100207",1,2697.60473632813,1,2,1,2,7,17,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,500,0,0,,,,1,2,15,0,5,1,1,,95,5,0,0,0,0,100
"0102010020701701","01020100207017","01020100207",1,2697.60473632813,1,2,1,2,7,17,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,500,0,0,,,,1,2,15,0,5,1,1,,95,5,0,0,0,0,100
"0102010020701701","01020100207017","01020100207",1,2697.60473632813,1,2,1,2,7,17,1,"TEFF",7,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,0,0,,,,1,3,35,0,5,1,1,,95,5,0,0,0,0,100
"0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,300,0,0,0,,,1,3,3,100,4,,1,3,95,5,0,0,0,0,100
"0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,"MILLET",3,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,100,0,0,0,,,1,3,130,100,4,,1,3,85,15,0,0,0,0,100
"0102010020702701","01020100207027","01020100207",1,2697.60473632813,1,2,1,2,7,27,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,600,0,0,0,,,1,3,150,200,4,,1,3,75,25,0,0,0,0,100
"0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,"MAIZE",2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,200,0,0,0,,,1,1,5,100,4,,1,3,95,5,0,0,0,0,100
"0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,"MILLET",3,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,100,0,0,0,,,1,3,130,200,4,,1,3,90,10,0,0,0,0,100
"0102010020704701","01020100207047","01020100207",1,2697.60473632813,1,2,1,2,7,47,1,"SORGHUM",6,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4,800,0,0,0,,,1,3,120,100,4,,1,3,75,25,0,0,0,0,100
