"holder_id","household_id","ea_id","parcel_id","field_id","rid","qa_type_plot","dist_household","plot_srtmslp","plot_srtm","plot_twi"
"0710120290110001","07101202901100","07101202901",1,4,27728,1,0.07,41.73,1851,10
"0710120290110001","07101202901100","07101202901",1,5,27729,1,0.06,40.29,1844,11
"0710120290110001","07101202901100","07101202901",1,6,27730,1,0.09,43.02,1851,10
"0710120290110001","07101202901100","07101202901",1,7,27731,1,0.02,36.69,1852,11
"0710120290110001","07101202901100","07101202901",1,8,27732,1,0.02,36.93,1855,11
"0710120290110001","07101202901100","07101202901",2,1,27733,1,0.74,34.85,1613,14
"0710120290110001","07101202901100","07101202901",2,2,27734,1,0.7,42.34,1702,10
"0710120290110001","07101202901100","07101202901",2,3,27735,1,0.64,29.33,1645,12
"0710120290110001","07101202901100","07101202901",3,1,27736,2,1.34,50.55,1465,10
"0710120290110001","07101202901100","07101202901",3,2,27737,2,1.34,50.55,1465,10
"0710120290110001","07101202901100","07101202901",3,3,27738,1,1.31,53.83,1469,10
"0710120290110001","07101202901100","07101202901",3,4,27739,1,1.36,46.64,1456,10
"0710120290110001","07101202901100","07101202901",3,5,27740,1,1.3,62.81,1488,10
"0710120290112401","07101202901124","07101202901",1,1,27741,1,0.03,35.76,2008,13
"0710120290112401","07101202901124","07101202901",1,2,27742,1,0.02,35.6,2017,12
"0710120290112401","07101202901124","07101202901",1,3,27743,1,0.03,35.49,2007,13
"0710120290112401","07101202901124","07101202901",1,4,27744,1,0.02,35.18,2001,13
"0710120290112401","07101202901124","07101202901",1,5,27745,1,0.02,35.35,2003,13
"0710120290112401","07101202901124","07101202901",1,6,27746,1,0.06,35.01,1998,12
"0710120290112401","07101202901124","07101202901",1,7,27747,1,0.07,36.02,2038,11
"0710120290112401","07101202901124","07101202901",1,8,27748,1,0.09,35.67,2032,10
"0710120290114801","07101202901148","07101202901",1,1,27749,1,0.05,55.84,2226,11
"0710120290114801","07101202901148","07101202901",1,2,27750,1,0.01,50.22,2230,11
"0710120290114801","07101202901148","07101202901",1,3,27751,1,0.01,49.8,2226,11
"0710120290114801","07101202901148","07101202901",1,4,27752,1,0.01,49.52,2222,11
"0710120290114801","07101202901148","07101202901",1,5,27753,1,0.02,51,2215,11
"0710120290114801","07101202901148","07101202901",1,6,27754,1,0.04,48.19,2208,11
"0710120290114801","07101202901148","07101202901",1,8,27756,1,0.05,55.25,2218,10
"0710120290114801","07101202901148","07101202901",1,9,27757,1,0.06,56.87,2223,10
"0710120290114801","07101202901148","07101202901",1,10,27758,1,0.07,55.49,2204,10
"0710120290114801","07101202901148","07101202901",1,11,27759,1,0.07,56.74,2215,10
"0710120290114801","07101202901148","07101202901",1,12,27760,1,0.07,58.73,2238,11
"0710120290114801","07101202901148","07101202901",1,13,27761,1,0.08,45.4,2214,11
"0710120290114801","07101202901148","07101202901",1,14,27762,1,0.11,43.36,2225,11
"0710120290114801","07101202901148","07101202901",1,15,27763,1,0.06,45.34,2222,11
"0710120290114801","07101202901148","07101202901",1,16,27764,1,0.09,46.83,2200,11
"0710120290114801","07101202901148","07101202901",1,17,27765,1,0.05,47.68,2204,11
"0710120290117201","07101202901172","07101202901",1,1,27766,1,0.06,32.07,2196,11
"0710120290117201","07101202901172","07101202901",1,2,27767,1,0.05,30.36,2195,11
"0710120290117201","07101202901172","07101202901",1,3,27768,1,0.02,25.42,2199,10
"0710120290117201","07101202901172","07101202901",1,4,27769,1,0.03,24.98,2203,11
"0710120290117201","07101202901172","07101202901",1,5,27770,1,0.02,24.68,2198,10
"0710120290117201","07101202901172","07101202901",1,6,27771,1,0.04,24.22,2206,11
"0710120290117201","07101202901172","07101202901",1,7,27772,1,0,20.59,2204,10
"0710120290117201","07101202901172","07101202901",1,8,27773,1,0.01,20.62,2202,10
"0710120290117201","07101202901172","07101202901",1,9,27774,1,0.04,22.86,2195,10
"0710120290117201","07101202901172","07101202901",1,10,27775,1,0.08,33.69,2182,10
"0710120290117201","07101202901172","07101202901",1,11,27776,1,0.01,18.5,2204,10
"0710120290117201","07101202901172","07101202901",1,12,27777,1,0.02,18.87,2202,10
"0710120290117201","07101202901172","07101202901",1,13,27778,1,0.03,24.32,2196,10
"0710120290117201","07101202901172","07101202901",1,14,27779,1,0.03,20.12,2198,10
"0710120290117201","07101202901172","07101202901",1,15,27780,1,0.04,25.71,2204,11
"0710120290117201","07101202901172","07101202901",2,1,27782,1,0.56,40.44,2131,11
"0710120290117201","07101202901172","07101202901",2,2,27783,1,0.56,39.3,2134,11
"0710120290117201","07101202901172","07101202901",3,1,27784,1,0.3,35.62,2218,11
"0710120290117201","07101202901172","07101202901",3,2,27785,1,0.31,36.09,2216,11
"0710120290119601","07101202901196","07101202901",1,1,27786,1,0.07,46.1,1969,10
"0710120290119601","07101202901196","07101202901",1,2,27787,1,0.07,47.91,1960,10
"0710120290119601","07101202901196","07101202901",1,3,27788,1,0.08,46.49,1966,11
"0710120290119601","07101202901196","07101202901",1,4,27789,1,0.05,49.01,1955,10
"0710120290119601","07101202901196","07101202901",1,5,27790,1,0.04,48.09,1955,10
"0710120290119601","07101202901196","07101202901",1,6,27791,1,0.01,46.73,1949,10
"0710120290119601","07101202901196","07101202901",1,7,27792,1,0,48.01,1942,10
"0710120290119601","07101202901196","07101202901",1,8,27793,1,0.01,47.72,1942,10
"0710120290119601","07101202901196","07101202901",1,9,27794,1,0.03,49.05,1948,10
"0710120290119601","07101202901196","07101202901",1,12,27797,1,0.06,50.19,1948,10
"0710120290119601","07101202901196","07101202901",1,13,27798,1,0.07,48.39,1957,10
"0710120290119601","07101202901196","07101202901",1,15,27800,1,0.01,48.37,1938,10
"0710120290119601","07101202901196","07101202901",1,16,27801,1,0.01,49.13,1936,10
"0710120290119601","07101202901196","07101202901",1,17,27802,1,0.14,48.54,1871,10
"0710120290119601","07101202901196","07101202901",1,18,27803,1,0.07,50.2,1907,10
"0710120290119601","07101202901196","07101202901",1,19,27804,1,0.21,43.39,1947,11
"0710120290119601","07101202901196","07101202901",1,20,27805,1,0.03,43.62,1950,10
"0710120290119601","07101202901196","07101202901",1,21,27806,1,0.04,43.56,1944,10
"0710120290119601","07101202901196","07101202901",2,1,27807,1,0.84,29.74,1733,11
"0710120290119601","07101202901196","07101202901",2,2,27808,1,0.9,31.18,1724,10
"0710120290119601","07101202901196","07101202901",2,3,27809,1,0.95,34.21,1712,10
"0710120290119601","07101202901196","07101202901",3,1,27810,1,1.05,32.05,1691,10
"0710120290119601","07101202901196","07101202901",3,2,27811,1,1.11,29.83,1676,10
"0710120290119601","07101202901196","07101202901",3,3,27812,1,1.18,32.9,1657,10
"0710120290119601","07101202901196","07101202901",3,4,27813,1,1.25,37.31,1638,10
"0710120290122001","07101202901220","07101202901",1,1,27814,1,0.01,47.05,1629,12
"0710120290122001","07101202901220","07101202901",1,2,27815,1,0.02,47.17,1625,12
"0710120290122001","07101202901220","07101202901",1,3,27816,1,0.06,48.94,1604,12
"0710120290122001","07101202901220","07101202901",1,4,27817,1,0.07,50.7,1596,12
"0710120290122001","07101202901220","07101202901",1,5,27818,1,0.11,48.92,1581,12
"0710120290122001","07101202901220","07101202901",1,7,27820,1,0.03,47.82,1615,13
"0710120290122001","07101202901220","07101202901",2,1,27821,1,0.74,45.05,1500,10
"0710120290122001","07101202901220","07101202901",2,2,27822,1,0.73,43.32,1510,10
"0710120290122001","07101202901220","07101202901",3,1,27823,1,0.17,33.47,1660,11
"0711010020103901","07110100201039","07110100201",1,1,27824,1,0.02,14.41,1175,14
"0711010020103901","07110100201039","07110100201",1,2,27825,1,0.04,10.43,1174,13
"0711010020103901","07110100201039","07110100201",1,3,27826,3,0.01,13.06,1175,13
"0711010020103901","07110100201039","07110100201",1,4,27827,1,0.01,11.29,1172,13
"0711010020103901","07110100201039","07110100201",1,5,27828,1,0.01,11.81,1173,13
"0711010020103901","07110100201039","07110100201",1,6,27829,1,0,12.48,1174,13
"0711010020103901","07110100201039","07110100201",1,7,27830,1,0.07,17.04,1183,16
"0711010020103901","07110100201039","07110100201",1,9,27832,1,0.01,14.06,1176,14
"0711010020103901","07110100201039","07110100201",1,10,27833,1,0.02,14.81,1176,14
"0711010020103901","07110100201039","07110100201",1,12,27835,1,0.01,14.37,1177,14
"0711010020103901","07110100201039","07110100201",2,1,27836,3,0.9,21.37,1127,11
"0711010020107201","07110100201072","07110100201",1,1,27837,1,0.39,17.4,1193,12
"0711010020107201","07110100201072","07110100201",1,2,27838,1,0.42,15.84,1190,12
"0711010020107201","07110100201072","07110100201",1,3,27839,1,0.36,18.41,1199,11
"0711010020107201","07110100201072","07110100201",1,4,27840,1,0.33,18.84,1203,11
"0711010020107201","07110100201072","07110100201",1,5,27841,1,0.35,18.56,1200,12
"0711010020107201","07110100201072","07110100201",1,6,27842,1,0.37,18.26,1198,11
"0711010020107201","07110100201072","07110100201",2,1,27843,1,1.14,35.72,1229,10
"0711010020107201","07110100201072","07110100201",3,1,27844,1,0.01,16.94,1259,11
"0711010020107201","07110100201072","07110100201",3,2,27845,1,0.01,16.7,1258,11
"0711010020107201","07110100201072","07110100201",3,3,27846,1,0.02,17.24,1259,11
"0711010020107201","07110100201072","07110100201",3,4,27847,1,0.1,22.39,1277,10
"0711010020107201","07110100201072","07110100201",3,5,27848,1,0.01,16.33,1258,11
"0711010020107201","07110100201072","07110100201",3,6,27849,1,0.01,16.46,1262,11
"0711010020110501","07110100201105","07110100201",1,1,27850,1,1.38,15.44,1190,12
"0711010020110501","07110100201105","07110100201",2,1,27851,1,0.51,16.8,1339,12
"0711010020110501","07110100201105","07110100201",3,1,27852,2,0,16.34,1282,11
"0711010020110501","07110100201105","07110100201",3,2,27853,1,0,16.78,1283,11
"0711010020110501","07110100201105","07110100201",3,3,27854,2,0,16.34,1282,11
"0711010020113801","07110100201138","07110100201",1,1,27855,1,0.97,22.04,1155,12
"0711010020113801","07110100201138","07110100201",1,2,27856,1,0.99,16.42,1158,11
"0711010020113801","07110100201138","07110100201",2,1,27857,1,1.47,28.09,1616,13
"0711010020113801","07110100201138","07110100201",3,1,27858,1,0.66,12.45,1224,11
"0711010020113801","07110100201138","07110100201",4,1,27859,1,0.01,9.4,1285,14
"0711010020113801","07110100201138","07110100201",5,1,27860,1,0.97,19.87,1158,12
"0711010020117101","07110100201171","07110100201",1,1,27861,1,0.01,21.04,1293,12
"0711010020117101","07110100201171","07110100201",1,2,27862,1,0.23,29.52,1269,11
"0711010020117101","07110100201171","07110100201",1,3,27863,1,0.37,18.57,1197,12
"0711010020117101","07110100201171","07110100201",1,4,27864,1,0.04,22.69,1287,12
"0711010020117101","07110100201171","07110100201",3,1,27866,1,0.19,10.78,1322,14
"0711010020120401","07110100201204","07110100201",1,1,27867,1,1.03,7.09,1167,13
"0711010020120401","07110100201204","07110100201",2,1,27868,1,1.05,35.63,1504,11
"0711010020120401","07110100201204","07110100201",3,1,27869,1,0.01,17.02,1309,12
"0711010020120401","07110100201204","07110100201",3,2,27870,1,0.01,16.68,1308,12
"0711010020120401","07110100201204","07110100201",3,3,27871,1,0,16.92,1309,12
"0711010020120401","07110100201204","07110100201",3,4,27872,1,0.01,16.88,1311,11
"0711010020120401","07110100201204","07110100201",3,5,27873,1,0.21,8.47,1309,11
"0711010020123701","07110100201237","07110100201",1,1,27874,3,0.07,15.66,1308,13
"0711010020123701","07110100201237","07110100201",2,1,27875,1,0.89,18.66,1366,11
"0711010020123701","07110100201237","07110100201",3,1,27876,3,1.03,25.21,1302,10
"0711010020127001","07110100201270","07110100201",1,1,27877,1,1.73,11.08,1122,12
"0711010020127001","07110100201270","07110100201",2,1,27878,1,0.51,27.71,1244,11
"0711010020127001","07110100201270","07110100201",3,1,27879,1,1.16,22.61,1174,14
"0711010020127001","07110100201270","07110100201",4,1,27880,1,0.35,17.46,1274,11
"0711010020127001","07110100201270","07110100201",5,1,27881,1,0,16.93,1347,12
"0711010020127001","07110100201270","07110100201",5,2,27882,1,0,17.04,1346,12
"0711010020127001","07110100201270","07110100201",5,3,27883,1,0.02,15.85,1351,12
"0711010020127001","07110100201270","07110100201",5,4,27884,1,0.03,17.2,1350,13
"0711010020127001","07110100201270","07110100201",5,5,27885,1,0.02,16.45,1350,12
"0711010020127001","07110100201270","07110100201",5,6,27886,1,0.02,18.02,1348,12
"0711010020127001","07110100201270","07110100201",5,7,27887,1,0.01,17.87,1345,13
"0711010020127001","07110100201270","07110100201",5,8,27888,1,0.03,18.41,1348,12
"0711010020127001","07110100201270","07110100201",5,9,27889,1,0.17,19.98,1321,11
"0711010020127001","07110100201270","07110100201",5,10,27890,1,0.17,18.6,1323,11
"0711010020127001","07110100201270","07110100201",5,11,27891,1,0.17,18.11,1322,11
"0711010020130301","07110100201303","07110100201",1,1,27892,1,1.21,11,1118,13
"0711010020130301","07110100201303","07110100201",1,2,27893,1,1.24,9.76,1116,14
"0711010020130301","07110100201303","07110100201",2,1,27894,1,0.43,32.64,1386,11
"0711010020130301","07110100201303","07110100201",3,1,27895,1,0.56,10.21,1233,13
"0711010020130301","07110100201303","07110100201",4,1,27896,1,0.31,11.95,1266,14
"0711010020130301","07110100201303","07110100201",5,1,27897,1,0,26.04,1310,11
"0711010020130301","07110100201303","07110100201",5,2,27898,1,0.01,25.84,1310,11
"0711010020130301","07110100201303","07110100201",5,3,27899,1,0.02,25.69,1307,11
"0711010020130301","07110100201303","07110100201",5,4,27900,1,0.01,26.08,1305,11
"0711010020130301","07110100201303","07110100201",5,5,27901,1,0.01,25.76,1306,11
"0711010020130301","07110100201303","07110100201",5,6,27902,1,0.02,26.7,1307,11
"0711010020130301","07110100201303","07110100201",5,7,27903,1,0.02,26.22,1304,11
"0711030130200301","07110301302003","07110301302",1,1,27957,1,0.01,25.5,1924,13
"0711030130200301","07110301302003","07110301302",1,2,27958,1,0.01,27.05,1929,12
"0711030130200301","07110301302003","07110301302",1,3,27959,1,0.02,27.88,1931,12
"0711030130200301","07110301302003","07110301302",1,4,27960,1,0.04,30.77,1939,12
"0711030130200301","07110301302003","07110301302",1,5,27961,1,0.01,26.56,1929,13
"0711030130200301","07110301302003","07110301302",1,6,27962,1,0.02,27.12,1932,13
"0711030130200301","07110301302003","07110301302",1,7,27963,1,0.01,24.76,1925,13
"0711030130200301","07110301302003","07110301302",1,8,27964,1,0.03,28.9,1936,12
"0711030130200301","07110301302003","07110301302",2,1,27965,1,0.12,13.06,1902,15
"0711030130200301","07110301302003","07110301302",2,2,27966,1,0.1,15.11,1907,14
"0711030130200301","07110301302003","07110301302",2,3,27967,1,0.12,13.32,1903,14
"0711030130200301","07110301302003","07110301302",2,4,27968,1,0.14,12.48,1902,14
"0711030130200301","07110301302003","07110301302",2,5,27969,1,0.09,15.75,1908,14
"0711030130200301","07110301302003","07110301302",2,6,27970,1,0.11,13.93,1905,14
"0711030130200301","07110301302003","07110301302",2,7,27971,1,0.12,12.87,1903,14
"0711030130201701","07110301302017","07110301302",1,1,27972,1,0.01,18.45,1953,12
"0711030130201701","07110301302017","07110301302",1,2,27973,1,0,18.17,1952,12
"0711030130201701","07110301302017","07110301302",1,3,27974,1,0.05,19.02,1950,12
"0711030130201701","07110301302017","07110301302",1,4,27975,1,0.06,15.64,1941,11
"0711030130201701","07110301302017","07110301302",1,5,27976,1,0.07,18.92,1945,12
"0711030130201701","07110301302017","07110301302",1,6,27977,1,0.07,19.35,1944,12
"0711030130201701","07110301302017","07110301302",1,7,27978,1,0.06,16.33,1945,12
"0711030130201701","07110301302017","07110301302",1,8,27979,1,0.06,16.33,1945,12
"0711030130201701","07110301302017","07110301302",1,9,27980,1,0.06,15.34,1940,11
"0711030130201701","07110301302017","07110301302",1,10,27981,1,0.07,15.04,1939,11
"0711030130201701","07110301302017","07110301302",1,11,27982,1,0.07,14.81,1937,11
"0711030130201701","07110301302017","07110301302",1,12,27983,1,0.06,15.6,1942,11
"0711030130201701","07110301302017","07110301302",2,1,27984,1,0.27,15.26,1915,11
"0711030130201701","07110301302017","07110301302",2,2,27985,1,0.29,14.94,1912,12
"0711030130201701","07110301302017","07110301302",2,3,27986,1,0.3,14.46,1912,12
"0711030130201701","07110301302017","07110301302",2,4,27987,3,0.3,14.46,1912,12
"0711030130202401","07110301302024","07110301302",1,1,27988,1,0.01,17.22,1954,12
"0711030130202401","07110301302024","07110301302",1,2,27989,1,0,17.23,1954,12
"0711030130202401","07110301302024","07110301302",1,3,27990,1,0.01,17.6,1957,12
"0711030130202401","07110301302024","07110301302",1,4,27991,1,0.01,17.46,1957,12
"0711030130202401","07110301302024","07110301302",1,5,27992,1,0.02,16.74,1955,12
"0711030130202401","07110301302024","07110301302",1,10,27997,1,0.03,16.53,1960,12
"0711030130202401","07110301302024","07110301302",2,1,27998,1,1.3,35.27,1847,11
"0711030130202401","07110301302024","07110301302",2,2,27999,1,1.29,35.17,1842,11
"0711030130202401","07110301302024","07110301302",3,1,28000,1,1.35,30.67,1838,11
"0711030130203801","07110301302038","07110301302",1,1,28001,1,0,22.26,1959,11
"0711030130203801","07110301302038","07110301302",1,3,28003,1,0.02,20.69,1962,11
"0711030130203801","07110301302038","07110301302",1,5,28005,1,0.02,23.77,1954,11
"0711030130203801","07110301302038","07110301302",1,8,28008,1,0.01,22.77,1956,11
"0711030130203801","07110301302038","07110301302",1,9,28009,1,0.03,20.38,1956,12
"0711030130204501","07110301302045","07110301302",1,1,28011,1,0.01,11.26,1851,12
"0711030130204501","07110301302045","07110301302",1,2,28012,1,0.02,12.45,1851,12
"0711030130204501","07110301302045","07110301302",1,3,28013,1,0.02,12.95,1851,12
"0711030130204501","07110301302045","07110301302",2,1,28014,1,0.26,22.42,1819,15
"0711030130204501","07110301302045","07110301302",2,2,28015,1,0.27,22.29,1817,15
"0711030130204501","07110301302045","07110301302",2,3,28016,1,0.28,22.15,1814,15
"0711030130204501","07110301302045","07110301302",2,4,28017,1,0.3,22.26,1810,16
"0711030130204501","07110301302045","07110301302",2,5,28018,1,0.32,23.11,1806,17
"0711030130204501","07110301302045","07110301302",2,6,28019,1,0.34,21.3,1803,17
"0711030130204501","07110301302045","07110301302",3,1,28020,1,1.34,7.96,1730,20
"0711030130204501","07110301302045","07110301302",3,2,28021,1,1.01,32.98,1843,13
"0711030130206601","07110301302066","07110301302",1,1,28022,1,9.01,17.02,1690,14
"0711030130206601","07110301302066","07110301302",1,2,28023,2,0.01,17.65,1774,14
"0711030130206601","07110301302066","07110301302",1,3,28024,1,0.01,17.1,1772,14
"0711030130206601","07110301302066","07110301302",1,4,28025,1,0.05,13.65,1774,15
"0711030130206601","07110301302066","07110301302",1,5,28026,1,0.02,16.99,1771,15
"0711030130206601","07110301302066","07110301302",1,6,28027,2,0.01,17.65,1774,14
"0711030130206601","07110301302066","07110301302",1,7,28028,1,0.06,11.8,1767,16
"0711030130206601","07110301302066","07110301302",1,8,28029,1,0.01,18.54,1777,13
"0711030130206601","07110301302066","07110301302",1,9,28030,1,0.04,13.9,1769,15
"0711030130206601","07110301302066","07110301302",1,10,28031,1,0.05,12.04,1767,16
"0711030130206601","07110301302066","07110301302",1,11,28032,1,0.04,15.75,1777,14
"0711030130206601","07110301302066","07110301302",1,12,28033,1,0.01,18.32,1777,13
"0711030130206601","07110301302066","07110301302",1,13,28034,1,0.01,18.2,1776,13
"0711030130206601","07110301302066","07110301302",1,15,28036,1,0.05,12.92,1768,16
"0711030130206601","07110301302066","07110301302",1,16,28037,1,0.04,13.06,1771,15
"0711030130206601","07110301302066","07110301302",2,1,28038,1,0.22,13.81,1802,11
"0711030130206601","07110301302066","07110301302",2,2,28039,1,0.23,13.95,1803,11
"0711030130206601","07110301302066","07110301302",2,3,28040,1,0.23,14.05,1803,11
"0711030130206601","07110301302066","07110301302",3,1,28041,1,0.36,11.12,1792,15
"0711030130206601","07110301302066","07110301302",3,2,28042,1,0.36,11.61,1792,16
"0711030130206601","07110301302066","07110301302",3,3,28043,3,0.39,16.56,1800,16
"0711030130206601","07110301302066","07110301302",3,4,28044,1,0.39,16.27,1798,16
"0711030130208701","07110301302087","07110301302",1,1,28045,1,0.05,8.76,1737,16
"0711030130208701","07110301302087","07110301302",1,2,28046,1,0.05,9.02,1737,16
"0711030130208701","07110301302087","07110301302",1,3,28047,1,0.04,10.23,1737,15
"0711030130208701","07110301302087","07110301302",1,5,28049,1,0.02,11.02,1738,14
"0711030130208701","07110301302087","07110301302",1,6,28050,1,0.02,10.92,1738,14
"0711030130208701","07110301302087","07110301302",1,8,28052,1,0.02,10.8,1738,14
"0711030130208701","07110301302087","07110301302",1,9,28053,1,0.51,10.74,1768,15
"0711030130208701","07110301302087","07110301302",1,10,28054,1,0.01,11.06,1739,13
"0711030130208703","07110301302087","07110301302",1,1,28055,1,0.06,15.56,1735,13
"0711030130208703","07110301302087","07110301302",1,2,28056,1,0.04,13.42,1738,13
"0711030130208703","07110301302087","07110301302",1,3,28057,1,0.02,12.15,1740,13
"0711030130208703","07110301302087","07110301302",1,4,28058,1,0.03,10.76,1743,12
"0711030130208703","07110301302087","07110301302",1,5,28059,1,0.05,14.7,1736,13
"0711030130208703","07110301302087","07110301302",1,6,28060,1,0.02,12.11,1740,13
"0711030130210801","07110301302108","07110301302",1,1,28061,1,0.01,29.36,1779,10
"0711030130210801","07110301302108","07110301302",1,2,28062,1,0.01,28.66,1778,11
"0711030130210801","07110301302108","07110301302",1,3,28063,1,0,30.51,1781,10
"0711030130210801","07110301302108","07110301302",2,1,28064,1,0.04,32.96,1791,10
"0711030130210801","07110301302108","07110301302",2,2,28065,1,0.05,31.99,1796,11
"0711030130210801","07110301302108","07110301302",2,3,28066,1,0.05,31.68,1797,11
"0711030130212901","07110301302129","07110301302",1,1,28067,1,0,14.86,1836,11
"0711030130212901","07110301302129","07110301302",1,3,28069,1,0.01,15.39,1836,11
"0711030130215001","07110301302150","07110301302",1,1,28070,1,0.53,25.72,1832,12
"0711030130215001","07110301302150","07110301302",1,2,28071,1,0.53,25.4,1833,12
"0711030130215001","07110301302150","07110301302",1,3,28072,1,0.53,25.13,1833,12
"0711030130215001","07110301302150","07110301302",2,1,28073,1,0.59,25.01,1856,11
"0711030130215001","07110301302150","07110301302",2,2,28074,1,0.54,25.34,1855,12
"0711030130215001","07110301302150","07110301302",2,3,28075,1,0.54,25.78,1857,12
"0711030130215001","07110301302150","07110301302",2,4,28076,1,0.53,24.95,1855,12
"0711030130215001","07110301302150","07110301302",2,5,28077,1,0.54,25.36,1855,12
"0711030130215001","07110301302150","07110301302",2,6,28078,1,0.53,25.3,1856,12
"0711030130215001","07110301302150","07110301302",2,7,28079,2,0.53,25.79,1857,12
"0711030130215001","07110301302150","07110301302",2,8,28080,2,0.53,25.79,1857,12
"0711030130215001","07110301302150","07110301302",3,1,28081,1,0.36,15.82,1847,12
"0711030130215001","07110301302150","07110301302",3,2,28082,1,0.36,15.97,1846,12
"0711030130215001","07110301302150","07110301302",3,3,28083,1,0.35,15.94,1846,12
"0711030130215001","07110301302150","07110301302",4,1,28084,1,0.22,26.28,1815,11
"0711030130215001","07110301302150","07110301302",4,2,28085,1,0.39,14.31,1739,23
"0711030130217101","07110301302171","07110301302",1,1,28086,1,0,41.1,1934,10
"0711030130217101","07110301302171","07110301302",1,2,28087,1,0.01,40.88,1934,10
"0711030130217101","07110301302171","07110301302",1,3,28088,1,6.95,29.74,1957,13
"0711030130217101","07110301302171","07110301302",1,4,28089,1,0.02,43.28,1926,10
"0711030130217101","07110301302171","07110301302",1,5,28090,1,0.05,41.21,1915,10
"0711030130217101","07110301302171","07110301302",1,6,28091,1,2.94,9.9,2330,12
"0711030130217101","07110301302171","07110301302",1,8,28093,3,0.01,41.27,1933,10
"0711030130217101","07110301302171","07110301302",1,9,28094,1,0.02,41.8,1932,10
"0711030130217101","07110301302171","07110301302",2,1,28095,1,0.24,17.7,1991,11
"0711030130217101","07110301302171","07110301302",2,2,28096,1,0.22,13.93,1994,11
"0711030130217101","07110301302171","07110301302",3,1,28097,1,0.53,24.35,1944,11
"0711030130219201","07110301302192","07110301302",1,1,28098,1,0.01,7.59,2035,11
"0711030130219201","07110301302192","07110301302",1,2,28099,1,0.01,7.9,2035,11
"0711030130219201","07110301302192","07110301302",1,3,28100,1,0.02,7.02,2036,11
"0711030130219201","07110301302192","07110301302",1,4,28101,1,0.04,13.23,2029,12
"0711030130219201","07110301302192","07110301302",1,5,28102,1,0.05,14.24,2027,12
"0711030130219201","07110301302192","07110301302",1,6,28103,1,0.05,14.09,2030,12
"0711030130219201","07110301302192","07110301302",1,8,28105,1,0.04,12.3,2031,12
"0711030130219201","07110301302192","07110301302",1,9,28106,1,0.06,13.45,2032,11
"0711030130219201","07110301302192","07110301302",1,10,28107,1,0.04,12.25,2033,11
"0711030130219201","07110301302192","07110301302",1,11,28108,1,0.11,23.19,2021,11
"0711030130219201","07110301302192","07110301302",1,12,28109,1,0.12,17.05,2024,11
"0711030130219201","07110301302192","07110301302",1,13,28110,1,0.04,13.62,2028,11
"0711030130219201","07110301302192","07110301302",1,14,28111,1,0.04,10.59,2034,11
"0711030130219201","07110301302192","07110301302",2,1,28113,1,0.32,14.74,1994,11
"0711030130219201","07110301302192","07110301302",2,2,28114,1,0.33,18.38,1991,11
"0711030130219201","07110301302192","07110301302",2,3,28115,1,0.32,15.63,1995,11
"0711030130219201","07110301302192","07110301302",2,4,28116,1,0.37,14.98,1988,11
"0711030130219201","07110301302192","07110301302",2,5,28117,1,0.4,13.01,1983,11
"0711030130219201","07110301302192","07110301302",2,6,28118,1,0.4,13.03,1984,11
"0711030130219201","07110301302192","07110301302",3,1,28120,3,0.67,21.71,1997,12
"0711030130219201","07110301302192","07110301302",3,2,28121,1,0.67,21.97,1997,12
"0711030130219201","07110301302192","07110301302",3,3,28122,1,0.67,21.32,1998,12
"0711030130219201","07110301302192","07110301302",4,1,28123,1,0.8,21.48,1987,11
"0711030130219201","07110301302192","07110301302",4,2,28124,1,0.78,21.61,1990,11
"0711040030201201","07110400302012","07110400302",1,1,28125,1,0,8.13,2013,12
"0711040030202701","07110400302027","07110400302",1,1,28126,1,0.05,5.12,2019,13
"0711040030202701","07110400302027","07110400302",1,2,28127,1,0.01,6.05,2019,13
"0711040030202701","07110400302027","07110400302",1,4,28129,1,0.03,5.44,2019,13
"0711040030202701","07110400302027","07110400302",1,5,28130,1,0.04,5.33,2019,13
"0711040030202701","07110400302027","07110400302",1,6,28131,1,0.04,5.54,2019,13
"0711040030202701","07110400302027","07110400302",1,7,28132,2,0.05,5.51,2019,13
"0711040030202701","07110400302027","07110400302",1,8,28133,2,0.05,5.51,2019,13
"0711040030202701","07110400302027","07110400302",2,1,28138,1,0.78,9.16,1989,12
"0711040030202701","07110400302027","07110400302",2,2,28139,1,0.82,12.26,1994,12
"0711040030204201","07110400302042","07110400302",1,1,28140,1,0.02,10.73,2014,12
"0711040030204201","07110400302042","07110400302",1,2,28141,1,0.02,10.79,2013,12
"0711040030204201","07110400302042","07110400302",1,3,28142,1,0.03,11.28,2012,12
"0711040030204201","07110400302042","07110400302",2,1,28144,1,0.25,5.09,2020,12
"0711040030204201","07110400302042","07110400302",2,2,28145,1,0.26,4.99,2020,12
"0711040030204201","07110400302042","07110400302",2,3,28146,1,0.25,4.73,2020,12
"0711040030204201","07110400302042","07110400302",2,4,28147,1,0.26,4.78,2020,12
"0711040030205701","07110400302057","07110400302",1,1,28157,1,0,8,2018,13
"0711040030205701","07110400302057","07110400302",1,2,28158,1,0.01,7.48,2018,13
"0711040030205701","07110400302057","07110400302",1,3,28159,1,0.02,8.63,2017,13
"0711040030205701","07110400302057","07110400302",1,4,28160,1,0.01,8.23,2018,13
"0711040030205701","07110400302057","07110400302",1,5,28161,1,0.01,8.31,2018,13
