"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_saq09","hh_saq13_a","hh_saq13_b","hh_saq13_c","hh_saq14_a","hh_saq14_b","hh_saq15_a","hh_saq15_b","hh_saq16_a","hh_saq16_b","hh_saq16_c","hh_saq16_d","hh_saq16_e","hh_saq16_f","hh_saq16_g","hh_saq16_h","hh_saq16_i","hh_saq16_j","hh_saq16_k","hh_saq16_l","hh_saq16_m","hh_saq16_n","hh_saq16_o","hh_saq16_p","hh_saq17_a","hh_saq17_b","hh_saq17_c","hh_saq18_a","hh_saq18_b","hh_saq19_a","hh_saq19_b","hh_saq20_a","hh_saq20_b","hh_saq20_c","hh_saq20_d","hh_saq20_e","hh_saq20_f","hh_saq20_g","hh_saq20_h","hh_saq20_i","hh_saq20_j","hh_saq20_k","hh_saq20_l","hh_saq20_m","hh_saq20_n","hh_saq20_o","hh_saq20_p","hh_saq21_a","hh_saq21_b","hh_saq21_c","hh_saq22_a","hh_saq22_b","hh_saq23_a","hh_saq23_b","hh_saq24_a","hh_saq24_b","hh_saq24_c","hh_saq24_d","hh_saq24_e","hh_saq24_f","hh_saq24_g","hh_saq24_h","hh_saq24_i","hh_saq24_j","hh_saq24_k","hh_saq24_l","hh_saq24_m","hh_saq24_n","hh_saq24_o","hh_saq24_p","hh_saq26_a","hh_saq26_b","hh_saq26_c","hh_saq26_d","hh_saq27_a","hh_saq27_b","hh_saq27_c","hh_saq27_d","hh_saq28_a","hh_saq28_b","hh_saq28_c","hh_saq28_d","hh_saq29_a","hh_saq29_b","hh_saq29_c","hh_saq29_d","hh_saq30_a","hh_saq30_b","hh_saq30_c","hh_saq30_d","hh_saq31_a","hh_saq31_b","hh_saq31_c","hh_saq31_d","hh_saq32_a","hh_saq32_b","hh_saq32_c","hh_saq32_d","hh_saq33_a","hh_saq33_b"
"03020100703111","03020100703",1,5700.3857421875,3,2,1,8,88,7,3,111,4,12,5,2004,4,10,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,3,4,2004,,4,8,2004,1,
"03020100703129","03020100703",1,5700.3857421875,3,2,1,8,88,7,3,129,2,14,5,2004,1,0,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,,,,,4,8,2004,1,
"03020100703147","03020100703",1,5700.3857421875,3,2,1,8,88,7,3,147,5,15,5,2004,3,30,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,,,,,4,8,2004,1,
"03020100703165","03020100703",1,5700.3857421875,3,2,1,8,88,7,3,165,4,16,5,2004,8,0,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,,,,,4,8,2004,1,
"03020202508005","03020202508",1,4664.615234375,3,2,2,8,88,25,8,5,3,15,5,2004,6,40,10,15,,,,"X",,,,,,,,,,,,,17,5,2004,10,40,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,22,5,2004,,,,,,27,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"03020202508017","03020202508",1,4664.615234375,3,2,2,8,88,25,8,17,7,10,5,2004,2,40,6,20,,,,,,,,,,,,,,,,"X",10,5,2004,8,30,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,22,5,2004,,,,,,27,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"03020202508023","03020202508",1,4664.615234375,3,2,2,8,88,25,8,23,4,8,5,2004,3,30,8,10,,,,"X",,,,,,,,,,,,,17,5,2004,10,15,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,2004,,21,5,2004,,,,,,27,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"03020202508035","03020202508",1,4664.615234375,3,2,2,8,88,25,8,35,6,15,5,2004,2,30,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,23,5,2004,,,,,,26,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"03020202508041","03020202508",1,4664.615234375,3,2,2,8,88,25,8,41,6,19,5,2004,3,40,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,18,5,2004,,,,,,,,,,,,,,8,8,2004,,9,8,2004,1,
"03020202508059","03020202508",1,4664.615234375,3,2,2,8,88,25,8,59,3,9,5,2004,3,0,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"03020202508077","03020202508",1,4664.615234375,3,2,2,8,88,25,8,77,7,17,5,2004,3,10,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,20,5,2004,,,,,,26,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"03020202508095","03020202508",1,4664.615234375,3,2,2,8,88,25,8,95,5,12,5,2004,2,34,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,8,8,2004,,8,8,2004,1,
"03020202508113","03020202508",1,4664.615234375,3,2,2,8,88,25,8,113,4,13,5,2004,3,40,7,34,,,,"X",,,,,,,,,,,,,17,5,2004,9,20,9,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,22,5,2004,,,,,,27,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"03020202508131","03020202508",1,4664.615234375,3,2,2,8,88,25,8,131,8,14,5,2004,3,40,7,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,21,5,2004,,,,,,27,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"03020202508149","03020202508",1,4664.615234375,3,2,2,8,88,25,8,149,3,16,5,2004,2,40,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,20,5,2004,,,,,,26,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"03020202508167","03020202508",1,4664.615234375,3,2,2,8,88,25,8,167,8,16,5,2004,7,20,10,30,,,,"X",,,,,,,,,,,,,17,5,2004,2,30,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,21,5,2004,,,,,,27,6,2004,,,,,,8,8,2004,,9,8,2004,1,
"03020400906003","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,3,5,15,5,2004,1,30,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,20,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,9,8,2004,1,
"03020400906013","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,13,8,18,5,2004,5,45,8,0,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,2,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,9,8,2004,1,
"03020400906018","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,18,4,15,5,2004,6,20,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,16,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,9,8,2004,1,
"03020400906033","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,33,2,10,5,2004,3,10,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,11,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,9,8,2004,1,
"03020400906048","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,48,3,17,5,2004,3,35,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,20,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,9,8,2004,1,
"03020400906063","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,63,4,10,5,2004,8,30,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,17,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,9,8,2004,1,
"03020400906078","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,78,6,15,5,2004,1,30,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,17,5,2004,,,,,,14,6,2004,,,,,,2,8,2004,,9,8,2004,1,
"03020400906093","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,93,2,11,5,2004,2,30,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,2004,,23,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,9,8,2004,1,
"03020400906108","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,108,5,16,5,2004,4,0,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,23,5,2004,,,,,,26,6,2004,,,,,,,,,,2,8,2004,1,
"03020400906123","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,123,6,14,5,2004,4,48,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,16,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,9,8,2004,1,
"03020400906138","03020400906",1,2117.69555664063,3,2,4,8,88,9,6,138,6,13,5,2004,6,0,9,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,16,5,2004,,,,,,20,6,2004,,,,,,5,8,2004,,9,8,2004,1,
"03020400906160","03020400906",1,140.329223632813,3,2,4,8,88,9,6,160,2,18,5,2004,4,15,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,20,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,9,8,2004,1,
"03020501907002","03020501907",1,4810.5693359375,3,2,5,8,88,19,7,2,4,9,5,2004,5,35,7,25,,,,,,,,,,,,,,,,,17,5,2004,2,40,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"03020501907018","03020501907",1,4810.5693359375,3,2,5,8,88,19,7,18,4,11,5,2004,4,30,6,25,,,,,,,,,,,,,,,,,16,5,2004,3,55,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,18,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"03020501907033","03020501907",1,4810.5693359375,3,2,5,8,88,19,7,33,6,13,5,2004,5,40,7,0,,,,,,,,,,,,,,,,,16,5,2004,3,35,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,18,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"03020501907049","03020501907",1,4810.5693359375,3,2,5,8,88,19,7,49,4,14,5,2004,5,44,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"03020501907064","03020501907",1,1074.98754882813,3,2,5,8,88,19,7,64,1,18,5,2004,4,45,5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,19,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,10,8,2004,1,
"03020501907066","03020501907",1,4810.5693359375,3,2,5,8,88,19,7,66,7,14,5,2004,2,50,4,50,,,,,,,,,,,,,,,,,16,5,2004,3,50,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,10,8,2004,1,
"03020501907081","03020501907",1,4810.5693359375,3,2,5,8,88,19,7,81,3,13,5,2004,3,5,5,0,,,,"X",,,,,,,,,,,,,16,5,2004,4,15,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,10,8,2004,1,
"03020501907096","03020501907",1,4810.5693359375,3,2,5,8,88,19,7,96,6,10,5,2004,3,5,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,10,8,2004,1,
"03020501907112","03020501907",1,4810.5693359375,3,2,5,8,88,19,7,112,6,16,5,2004,6,20,8,0,,,,,,,,,,,,,,,,,17,5,2004,3,40,3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,10,8,2004,1,
"03020501907128","03020501907",1,4810.5693359375,3,2,5,8,88,19,7,128,4,15,5,2004,3,5,4,35,,,,,,,,,,,,,,,,,17,5,2004,3,5,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,10,8,2004,1,
"03020501907143","03020501907",1,4810.5693359375,3,2,5,8,88,19,7,143,8,15,5,2004,4,30,6,0,,,,,,,,,,,,,,,,,17,5,2004,3,20,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,2,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,10,8,2004,1,
"03020501907173","03020501907",1,1074.98754882813,3,2,5,8,88,19,7,173,1,18,5,2004,3,35,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,20,5,2004,,,,,,27,6,2004,,,,,,9,8,2004,,10,8,2004,1,
"03020703703003","03020703703",1,5781.24658203125,3,2,7,8,88,37,3,3,1,1,5,2004,9,0,10,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,9,8,2004,1,
"03020703703008","03020703703",1,718.167236328125,3,2,7,8,88,37,3,8,1,16,5,2004,2,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,9,8,2004,1,
"03020703703019","03020703703",1,5781.24658203125,3,2,7,8,88,37,3,19,2,10,5,2004,2,10,6,20,,,,,,,,,,,,,,,,,11,5,2004,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,9,8,2004,1,
"03020703703035","03020703703",1,5781.24658203125,3,2,7,8,88,37,3,35,3,19,,2004,9,20,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,9,8,2004,1,
"03020703703048","03020703703",1,718.167236328125,3,2,7,8,88,37,3,48,1,16,5,2004,8,20,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,9,8,2004,1,
"03020703703051","03020703703",1,5781.24658203125,3,2,7,8,88,37,3,51,6,15,5,2004,2,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"03020703703066","03020703703",1,5781.24658203125,3,2,7,8,88,37,3,66,7,14,5,2004,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"03020703703081","03020703703",1,5781.24658203125,3,2,7,8,88,37,3,81,1,8,5,2004,3,0,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,9,8,2004,1,
"03020703703096","03020703703",1,5781.24658203125,3,2,7,8,88,37,3,96,6,9,5,2004,6,10,8,50,,,,,,,,,,,,,,,,,10,5,2004,1,20,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"03020703703111","03020703703",1,5781.24658203125,3,2,7,8,88,37,3,111,1,12,5,2004,1,20,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,9,8,2004,1,
"03020703703126","03020703703",1,5781.24658203125,3,2,7,8,88,37,3,126,9,14,5,2004,2,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"03020703703141","03020703703",1,5781.24658203125,3,2,7,8,88,37,3,141,5,13,5,2004,2,10,6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,4,8,2004,1,
"03020900104006","03020900104",0,956.84130859375,3,2,9,1,1,1,4,6,3,20,5,2004,8,16,10,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,24,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,4,8,2004,1,
"03020900104020","03020900104",0,956.84130859375,3,2,9,1,1,1,4,20,4,19,5,2004,2,20,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,24,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,4,8,2004,1,
"03020900104034","03020900104",0,956.84130859375,3,2,9,1,1,1,4,34,3,15,5,2004,10,0,12,37,,,,,,,,,,,,,,,,,18,5,2004,4,25,4,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,24,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,4,8,2004,1,
"03020900104048","03020900104",0,956.84130859375,3,2,9,1,1,1,4,48,6,19,5,2004,9,32,11,47,,,,,,,,,,,,,,,,,23,5,2004,2,5,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5,2004,,24,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,4,8,2004,1,
"03020900104062","03020900104",0,956.84130859375,3,2,9,1,1,1,4,62,4,15,5,2004,8,20,10,12,,,,,,,,,,,,,,,,,21,5,2004,3,0,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,24,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,4,8,2004,1,
"03020900104076","03020900104",0,956.84130859375,3,2,9,1,1,1,4,76,4,17,5,2004,7,53,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,24,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,4,8,2004,1,
"03020900104090","03020900104",0,956.84130859375,3,2,9,1,1,1,4,90,5,16,5,2004,5,0,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,24,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,4,8,2004,1,
"03020900104104","03020900104",0,956.84130859375,3,2,9,1,1,1,4,104,1,17,5,2004,2,0,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,2004,,24,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,4,8,2004,1,
"03020900104118","03020900104",0,956.84130859375,3,2,9,1,1,1,4,118,2,16,5,2004,11,30,12,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,24,5,2004,,,,,,26,6,2004,,,,,,2,8,2004,,4,8,2004,1,
"03020900104132","03020900104",0,956.84130859375,3,2,9,1,1,1,4,132,1,18,5,2004,11,0,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,24,5,2004,,,,,,26,5,2004,,,,,,4,8,2004,,4,8,2004,1,
"03020900104146","03020900104",0,956.84130859375,3,2,9,1,1,1,4,146,6,17,5,2004,5,25,7,15,,,,,,,,,,,,,,,,,22,5,2004,10,0,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,2004,,24,5,2004,,,,,,26,6,2004,,,,,,9,8,2004,,9,8,2004,1,
"03020900708006","03020900708",1,4628.849609375,3,2,9,8,88,7,8,6,2,16,5,2004,5,0,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,2004,,23,5,2004,,,,,,26,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03020900708018","03020900708",1,4628.849609375,3,2,9,8,88,7,8,18,6,12,5,2004,8,0,11,30,,,,"X",,,,,,"X","X","X","X","X","X","X",14,5,2004,2,30,7,30,,,,"X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,2004,,25,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03020900708024","03020900708",1,4628.849609375,3,2,9,8,88,7,8,24,7,11,5,2004,9,20,12,0,,,,"X",,,,,"X","X","X","X","X","X","X","X",15,5,2004,8,0,11,30,,,,"X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,21,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03020900708042","03020900708",1,4628.849609375,3,2,9,8,88,7,8,42,5,14,5,2004,1,30,9,30,,,,,,,,,,,"X","X","X","X","X","X",20,5,2004,7,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,21,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03020900708060","03020900708",1,4628.849609375,3,2,9,8,88,7,8,60,4,12,5,2004,2,30,6,30,,,,"X",,,,,,"X","X","X","X","X","X","X",13,5,2004,8,0,11,0,,,,"X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,22,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03020900708066","03020900708",1,252.066070556641,3,2,9,8,88,7,8,66,1,18,5,2004,2,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,21,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03020900708079","03020900708",1,4628.849609375,3,2,9,8,88,7,8,79,6,11,5,2004,1,30,6,30,,,,,,,,,,,,"X","X","X","X","X",15,5,2004,1,30,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,2004,,22,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03020900708097","03020900708",1,4628.849609375,3,2,9,8,88,7,8,97,4,17,5,2004,6,0,11,30,,,,,,,,,,,,,,,,,20,5,2004,4,30,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,2004,,24,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03020900708115","03020900708",1,4628.849609375,3,2,9,8,88,7,8,115,3,17,5,2004,2,0,6,0,,,,"X",,,,,,,,,"X","X","X","X",19,5,2004,10,0,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,23,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03020900708133","03020900708",1,4628.849609375,3,2,9,8,88,7,8,133,5,11,5,2004,2,30,10,30,,,,,,,,,,,"X","X","X","X","X","X",12,5,2004,6,30,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,2004,,13,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,,
"03020900708151","03020900708",1,4628.849609375,3,2,9,8,88,7,8,151,6,19,5,2004,2,30,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,2004,,22,5,2004,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03020900708169","03020900708",1,4628.849609375,3,2,9,8,88,7,8,169,4,18,5,2004,8,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,,,,,,,,,27,6,2004,,,,,,4,8,2004,,10,8,2004,1,
"03030100204001","03030100204",1,5166.67333984375,3,3,1,8,88,2,4,1,6,13,5,2004,1,5,3,20,,,,,,,,,,,,,,,,,21,5,2004,3,10,3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5,2004,,15,5,2004,,15,6,2004,,30,6,2004,,,,,,4,8,2004,,9,8,2004,1,
